Title,Link,Press,Description
"‘대만 카스테라’ ‘치즈 등갈비’를 기억하시나요?… ‘단발성 유행’...","https://magazine.hankyung.com/job-joy/article/202012087380b","한경잡앤조이","유행의 소비자인 20대들은 대체 왜 이러한 문화에 편승하게 될까. 이민지(가명, 숭실대 4) 씨는 작년에 학교 앞에 마라탕 가게가 생겨 처음 마라탕을 접해본 이후 1주일에 마라탕을 1~2회 먹는다.심지어 이 씨의 학교 앞 마라탕 가게는 점심시간에 먹으려면 줄을 서야 할 정도로 인기가 있었다고 한다. 이 씨는..."
"트렌비, 올해 명품구매 남성 208% 증가…35~44세 '최다'","http://www.slist.kr/news/articleView.html?idxno=212560","싱글리스트","최근 명품 소비에 대한 진입 장벽이 낮아지면서 자동차, 시계 등 고가의 카테고리에 집중됐던 남성 명품 소비가 패션 전반으로 확대된 것으로 풀이된다. 더욱이 20대에서 40대까지 구매력을 갖춘 남성 전 연령대에서 명품 소비가 증가하고 있는 것으로 보인다. 실제 트렌비 남성 사용자의 경우 올해 35..."
"서대구역 화성파크드림 전세대 1순위 청약 마감","http://www.newsis.com/view/?id=NISX20201223_0001281527&cID=10810&pID=10800","뉴시스","이러한 첨단 시스템 뿐만 아니라 각실별격조높고 세련된 인테리어 마감 디자인등도 소비자의 만족도를 높인 것으로 평가 받고 있다. 입지와 개발비전, 제품, 첨단시스템의 차별화를 통해 파크드림 브랜드 가치는 한 단계 더 상승할 것으로 보인다. 당첨자는 오는 30일 한국부동산원 청약홈에서 확인할..."
"‘서대구역 화성파크드림’ 평균 20대1로 전 타입 1순위 마감","http://www.newsway.co.kr/news/view?tp=1&ud=2020122316305115280","뉴스웨이","또한, 황사 및 미세먼지로 인한 대기오염이 날로 심각해지는 가운데 ‘스마트 클린에어시스템’을 적용해 주거의 쾌적성을 높였고, LG 유플러스와 연계한 IoT@home을 적용하였으며, 각 실별 세련된 인테리어 마감 디자인 등도 소비자의 만족도를 높인 것으로 평가받고 있다. 견본주택은 대구광역시..."
""코로나로 먹고살기 힘들어 보험사기"…올 상반기 보험사기 역대 최대","http://www.startuptoday.co.kr/news/articleView.html?idxno=65072","오늘경제","하지만 10∼20대 청년 보험사기가 전년보다 28.3%나 늘었다. 이들은 SNS를 보고 보험사기에 가담하는 것으로 나타났다. 60대 이상 고령층의 보험사기도 꾸준히 늘어나는 추세다. 금감원은 "보험은 일상생활과 밀접히 관련된 만큼 소비자가 자신도 모르는 사이 보험사기에 연루될 수 있다"며 "고의로 사고를..."
"'아체 공개 태형' 기사가 말하지 않는 것","http://www.journalist.or.kr/news/article.html?no=48641","기자협회보","인도네시아 서북단의 아체특별자치주(州)의 공개 태형 기사가 생산되고 소비되는 스테레오타입이다. 필자 역시 특파원 부임 후 두어 개 썼다. 왜?... “샤리아대로 살 수 있어서 행복하다”는 20대 여성도 있었다. 오히려 주민들은 자신들을 바라보는 외부, 특히 서양의 인식과 시선이 “편협하고 과장됐다”고..."
""30~40만원대 가격에도 '불티'"…1030 '니치향수' 사랑","http://news.mt.co.kr/mtview.php?no=2020122307282542285","머니투데이","[코로나 시대 색조화장품 대신 '초고가 향수' 유행…'나를 위한 사치'에 거침없이 지갑 연다 ] 대한민국 20대는 그야말로 '향기 홀릭'이다.... 최근 1020세대의 명품 소비가 급증하는 풍조 속에서 니치향수는 '나를 위한 작은 사치'에 돈을 아끼지 않는 트렌드에 편승해 빠르게 성장 중이다. 니치향수는 명품..."
"[요즘 소비] 강상윤 ‘티클’ 대표 | 소비 때마다 한푼 두푼 모아 해외...","http://topclass.chosun.com/board/view.asp?catecode=R&tnu=202101100009","topclass","20대의 금융 생활은 소비·저축·투자 3단계가 있다고 생각하는데요. 티클은 그 영역의 구분을 줄이는 방향으로 서비스하려고 해요.” 잔돈이라고 무시하지 마세요! 쏠쏠한 재미 주는 잔돈테크 서비스 티클처럼 티끌 모아 저축하는 잔돈테크 시장이 커지고 있다. 기존 금융업계도 자투리 돈을 모아 저축하는..."
"상반기 보험사기 적발 역대 최대","http://www.naeil.com/news_view/?id_art=371667","내일신문","10·20대의 경우 SNS에서 모집광고를 보고 보험사기에 가담했다가 적발된 사례가 있었다. 이들은 차량에 4~5명씩 타고 있다가 불법 차선변경 차량 등을 대상으로 고의충돌 후 합의금 등 보험금을 편취하는 수법을 썼다. 금감원 관계자는 "보험이 일상생활과 밀접히 관련돼 있는 만큼 보험소비자가 자신도..."
""연말·연시 대목잡아라"… 삼성·애플 5G스마트폰 '혈전'","http://www.sisaweek.com/news/articleView.html?idxno=140351","시사위크","수험생이 포함된 10~20대에게 아이폰 시리즈가 인기가 갤럭시 시리즈보다 높기 때문이다. 한국 갤럽에서 지난 8월 만 18세 이상 1,000명의 응답자를... 특히 갤럭시S21은 'S펜'이 탑재될 수 있다는 예상이 나오고 있어 소비자들의 기대를 한몸에 받고 있다. S펜은 지금까지 갤럭시 노트 시리즈에만 탑재된..."
"트렌비, 올해 남성 소비자 208% 증가…박싱데이 시즌 남성 공략 강화","http://sports.chosun.com/news/ntype.htm?id=202012230100178120010907&servicedate=20201223","스포츠조선","트렌비 관계자는 "최근 명품 소비에 대한 진입 장벽이 낮아지면서 자동차, 시계 등 고가의 카테고리에 집중됐던 남성 명품 소비가 패션 전반으로 확대된 것으로 풀이된다"며 "20대에서 40대까지 구매력을 갖춘 남성 전 연령대에서 명품 소비가 증가하고 있다"고 말했다. 실제 트렌비 남성 사용자의 경우, 올해..."
"왈라뷰, 연말결산 통해 2020 뷰티 소비 트렌드 공개","https://www.insight.co.kr/news/317729","인사이트","4%)가 가장 많았으며, 20대(23.37%), 40대 이상(16.35%), 30대(5.88%)가 뒤를 이었다.뷰티 업계 핵심 소비층으로 분류되는 MZ세대의 신규 가입 비중이 높은 것은 이들 세대의 관심과 취향을 저격하는 메이크업 노하우, 제품 발색 등 톡톡 튀는 콘셉트의 영상 콘텐츠를 선보인 결과라고 왈라뷰 측은 분석했다.'색조 맛집..."
"중국, 탈모 인구 2억5000만 명…6명 중 1명은 탈모","http://www.weeklytrade.co.kr/news/view.html?section=1&category=136&item=&no=70486","한국무역신문","동시에 사회소비재 총 매출액은 40조 위안, 도시화율은 60%를 각각 돌파했다.그런데 이들 수치 뒤에 탈모가 숨어 있다. 탈모가 유전적 요인이나 노화... 조사 결과 20대, 30대도 탈모에 대해 고민하고 있으며 심지어 10대부터 탈모 현상이 일어나 젊은 나이부터 치료에 돈을 들이는 것으로 알려졌다.다양한 탈모..."
"지역소멸 막기 위해서도 사회적경제기본법이 필요하다","http://www.hani.co.kr/arti/economy/economy_general/975536.html","한겨레","19대와 20대 국회 때 각각 세 건이 발의됐으나 국회의 벽을 넘지 못하고 모두 임기 만료로 폐기됐다. 이번 21대 국회에서도 더불어민주당 윤호중, 강병원... 신용카드 사용 금액의 19%만이 소비되고, 1천개의 대기업 중 26%만이 있는 곳. 비수도권은 지금 인구 소멸, 지역 소멸의 위기에 처했다. 한국고용정보원이..."
"강용석 변호사는 대체 왜 그러는 걸까","https://www.sisain.co.kr/news/articleView.html?idxno=43401","시사IN언론사 선정","인지부조화를 소비자가 아니라 생산자 역시 느끼게 되는 것이다. 과거의 ‘진짜 독재’ 권력들이 언론탄압과 통제에 너무 심취하다가 ‘언제 시민들이 정권에 불만을 느끼게 되는지’에 대한 감각을 상실해버렸던 것과 비슷한 경우다. 실제로 제20대 국회의원 임기가 채 끝나기도 전부터 4·15 총선이 부정선거라고..."
"'10초 만에 햄버거 1개 뚝딱' 中 로봇 식당 화제","http://www.irobotnews.com/news/articleView.html?idxno=23399","로봇신문","최근 약 20대의 로봇이 200개가 넘는 종류의 음식을 만들어내고 있다. 탕면부터 아이스크림 등 종류도 다양하다. 이들 로봇은 중국 순더(顺德) 소재... 회사에 따르면 로봇이 요리함으로써 노동력 절감, 원가 감소 등 효과가 클뿐더러 식당 운영사와 소비자가 모두 만족하는 결과가 얻어지고 있다."
"가수 출신 사업가 김태욱, 보호종료아동 위해 1억5천만원 기부","http://www.spotvnews.co.kr/?mod=news&act=articleView&idxno=396067","스포티비뉴스","이에 ㈜아이패밀리SC가 2016년 론칭한 코스메틱 사업부 롬앤은 국내외 10~20대 소비자들에게 많은 사랑을 받고 있는 만큼, 1020세대를 위한 사회환원활동을 강구해오다 우연히 KBS Joy 예능프로그램 '무엇이든 물어보살'에 출연한 보호종료아동 안지안 씨의 사연을 접하게 되었고, 그가 속해 있는..."
"포스트 코로나 시대 비대면 경제가 산업과 노동에 미칠 명암","http://news.mt.co.kr/mtview.php?no=2020122209385356709","머니투데이","내 소비가 늘고 대면 접촉 산업이 위축됐기 때문이다. 또한 노동시장은 2020년 2월 이후 취업자 감소 및 비경제활동인구가 급증했다. 대면접촉 위주 산업 종사자들이 가장 큰 영향을 받았다. 코로나19로 인해 여성·20대 이하·임시직 같은 취약계층이 먼저 타격을 받았다. 그리고 임시·일용직의 소득은..."
"구광모의 아픈 손가락…LG전자, 롤러블로 MC사업 반전 이룰까","https://www.dnews.co.kr/uhtml/view.jsp?idxno=202012231030224500823","대한경제","업계는 LG롤러블의 화면비가 △전화모드(20대9) △영상모드(16대9) △생산성모드(3대2) 등으로 상황에 맞게 바뀔 것으로 보고 있다. 과거 LG 스마트폰의... 달할 것”이라며 “이 단말기는 매우 유망한 제품이지만 높은 가격에 출시된다면 많은 소비자들의 선택을 받기 어려울 것”이라고 전망했다. soonn@"
"CU, 방구석연구소와 '2021 먹잘알 능력고사' 진행","http://www.fnnews.com/news/202012231036395320","파이낸셜뉴스","방구석연구소는 참여자의 응답을 분석해 성격이나 행동 테스트 결과를 제공하는 플랫폼으로 10~20대를 비롯한 MZ세대 사이에서 공감을 얻는 콘텐츠들을... BGF리테일 연정욱 마케팅팀장은 "올해 SNS 등에서 인기를 끌었던 MBTI검사, 트렌드 능력고사처럼 소비자가 중심이 되는 참여형 콘텐츠를 편의점과 접목해..."
"김태욱 대표, 보호종료아동 위해 1.5억원 사랑의 열매에 기부","http://news.mt.co.kr/mtview.php?no=2020122310252611311","머니투데이","아이패밀리SC는 2016년 론칭한 코스메틱 사업부 ‘롬앤’이 국내외 10~20대 소비자들에게 많은 사랑을 받고 있는 만큼, 1020대를 위한 사회환원활동을 고민해왔다. 회사 관계자는 "우연히 KBS Joy 예능프로그램 '무엇이든 물어보살'에 출연한 보호종료아동 안지안씨의 사연을 접하게 되었고, 그가 속해 있는..."
"왈라뷰, 올해 뷰티 트렌드 발표..‘헬스·뷰티’ ↑","http://www.kukinews.com/newsView/kuk202012230094","쿠키뉴스","신규 가입자는 10대(54.4%)가 가장 많았으며, 20대(23.37%), 40대 이상(16.35%), 30대(5.88%)가 뒤를 이었다. 뷰티 업계 핵심 소비층으로 분류되는 MZ세대의 신규 가입 비중이 높은 것은 이들 세대의 관심과 취향을 저격하는 메이크업 노하우, 제품 발색 등의 영상 콘텐츠를 선보인 결과라는 게 왈라뷰 측 설명이다. 올해..."
"왈라뷰, 2020 뷰티 소비 트렌드 공개…색조 인기→'헬스∙뷰티' 판매량...","http://www.slist.kr/news/articleView.html?idxno=212407","싱글리스트","왈라뷰 신규 가입자는 10대(54.4%)가 가장 많았으며, 20대(23.37%), 40대 이상(16.35%), 30대(5.88%)가 뒤를 이었다. 뷰티 업계 핵심 소비층으로 분류되는 MZ세대의 신규 가입 비중이 높은 것은 이들 세대의 관심과 취향을 저격하는 메이크업 노하우, 제품 발색 등 톡톡 튀는 콘셉트의 영상 콘텐츠를 선보인 결과라고..."
"㈜아이패밀리SC, 보호종료아동 자립지원 위해 1억 5000여만원 기부","http://www.sportsseoul.com/news/read/995556?ref=naver","스포츠서울","㈜아이패밀리SC는 2016년 론칭한 코스메틱 ‘롬앤’은 국내외 10~20대 소비자들에게 많은 사랑을 받고 있는 만큼, 1020대를 위한 사회환원활동에 관심을 가졌다. KBS Joy 예능 ‘무엇이든 물어보살’에 출연한 보호종료아동 안지안 씨(24)의 사연을 접한 아이패밀리SC는 그가 속한 ‘커뮤니티케어센터’에서..."
"트렌비, 올해 남성 소비자 208% 증가","http://www.apparelnews.co.kr/news/news_view/?idx=187270","어패럴뉴스","트렌비 관계자는 “최근 명품 소비에 대한 진입 장벽이 낮아지면서 자동차, 시계 등 고가의 카테고리에 집중됐던 남성 명품 소비가 패션 전반으로 확대된 것으로 풀이된다”며 “20대에서 40대까지 구매력을 갖춘 남성 전 연령대에서 명품 소비가 증가하고 있다”고 말했다. 실제 트렌비 남성 사용자의 경우..."
"명품 플랫폼 男고객, 1년새 2배 증가","http://www.fnnews.com/news/202012231003127628","파이낸셜뉴스언론사 선정","트렌비 관계자는 “최근 명품 소비에 대한 진입 장벽이 낮아지면서 자동차, 시계 등 고가의 카테고리에 집중됐던 남성 명품 소비가 패션 전반으로 확대된 것으로 풀이된다”며 “20대에서 40대까지 구매력을 갖춘 남성 전 연령대에서 명품 소비가 증가하고 있다”고 말했다. 실제 트렌비 남성 사용자의 경우..."
"남자도 "명품 홀릭"…2040 男 명품 소비 크게 늘었다","http://news.mt.co.kr/mtview.php?no=2020122309145201225","머니투데이","트렌비 관계자는 "최근 명품 소비에 대한 진입 장벽이 낮아지면서 자동차, 시계 등 고가의 카테고리에 집중됐던 남성 명품 소비가 패션 전반으로 확대됐다"며 "20대에서 40대까지 구매력을 갖춘 남성 전 연령대에서 명품 소비가 증가하고 있다"고 말했다. 실제 트렌비 남성 사용자의 경우 올해 35-44세가 154..."
"아이패밀리SC 김태욱 대표, 1억 5천만원 기부…선한 영향력","http://star.mk.co.kr/new/view.php?mc=ST&year=2020&no=1312153","매일경제","이에 (주)아이패밀리SC가 2016년 론칭한 코스메틱 사업부 롬앤은 국내외 10~20대 소비자들에게 많은 사랑을 받고 있는 만큼, 1020대를 위한 사회환원 활동을 강구해왔다. 그러던 중 KBS Joy 예능프로그램 ‘무엇이든 물어보살’에 출연한 보호종료아동 안지안 씨(24) 사연을 접하게 됐고, 그가 속해 있는..."
"[App ape] '어몽 어스'의 여전한 영향력, 11월에 주목할만한 모바일 게임...","https://www.thisisgame.com/webzine/series/nboard/212/?n=116969","디스이즈게임","60개 이상의 상세 지표는 모바일 시장 상황 및 소비자·경쟁사 분석과 마케팅 전략 도출에 유용하게 사용될 수 있습니다. 추가적인 문의사항이 있을... 다음으로 50대가 21.8%를, 20대가 16.8%입니다. 충성 사용자 역시 10대의 비율이 높은 것을 확인해볼 수 있습니다. # 여성 사용자의 연령대별 분석 다음으로..."
"김태욱, 1억5천만원 보호종료아동 자립지원..사랑의 열매 기부","http://star.mt.co.kr/stview.php?no=2020122309135143848","스타뉴스","김태욱 대표가 2016년 론칭한 코스메틱 사업부 '롬앤'은 국내외 10~20대 소비자들에게 많은 사랑을 받고 있는 만큼, 1020대를 위한 사회환원활동을 강구 해오다 우연히 KBS Joy 예능프로그램 '무엇이든 물어보살'에 출연한 보호종료아동 안지안 씨(24)의 사연을 접하게 됐고, 그가 속해 있는 ‘커뮤니티케어센터’..."
"트렌비 "올해 남성 소비자 208% 증가"","https://www.ekn.kr/web/view.php?key=20201223010005663","에너지경제","상품 카테고리 판매 기준 역시 남성 제품이 265% 증가하며 여성 제품 증가율인 185%를 크게 앞섰다.트렌비 관계자는 "최근 명품 소비에 대한 진입 장벽이 낮아지면서 자동차, 시계 등 고가의 카테고리에 집중됐던 남성 명품 소비가 패션 전반으로 확대된 것으로 풀이된다"며 "20대에서 40대까지 구매력을 갖춘..."
"보험사기 적발금액·인원 역대 최고···상반기 4526억원, 4만7417명 적발","http://www.greened.kr/news/articleView.html?idxno=281305","녹색경제신문","10·20대 청년 보험사기가 전년동기 대비 크게 증가(28.3%↑)했고, 60대 이상 고령층의 보험사기도 지속적인 증가 추세다. 적발인원의 67.9%는... 금감원은 "보험이 일상생활과 밀접히 관련돼 있는 만큼, 보험소비자가 자신도 모르는 사이 보험사기에 연류될 수 있다"며 "고의로 사고를 발생시키는 행위뿐만..."
"아이패밀리SC 김태욱 대표, 보호종료아동 위해 1억5천만원 기부","https://www.newsen.com/news_view.php?uid=202012230905190310","뉴스엔","이에 ㈜아이패밀리SC가 지난 2016년 론칭한 코스메틱 사업부 롬앤은 국내외 10~20대 소비자들에게 많은 사랑을 받고 있는 만큼, 1020대를 위한 사회환원활동을 강구해오다 우연히 KBS Joy 예능프로그램 '무엇이든 물어보살'에 출연한 보호종료아동 안지안 씨(24)의 사연을 접하게 되었고, 그가 속해 있는..."
"2021년, 당신도 매료될 '라이프스타일'은?","http://www.readersnews.com/news/articleView.html?idxno=101616","독서신문","10대와 20대는 무언가를 '세로'로 본다. '틱톡'(15초짜리 짧은 동영상을 제작하고 공유하는 기능을 제공하는 SNS 플랫폼으로 세로 콘텐츠가 많다)이 10대의 영상 콘텐츠를 지배한다는 사실은 그 10대들이 성장한 미래에는 세로 프레임이 더 퍼져나갈 것임을 예측하게 한다"고 말한다. 말하자면 세로 콘텐츠를 소비하..."
"2021년 대한민국 경제정책 방향은?","http://www.gjdream.com/news/articleView.html?idxno=605025","광주드림","코로나19 확산으로 소비가 크게 위축되었다. 집합금지 명령, 영업시간 단축 등으로 자영업자들은 생사의 기로에 서 있다. 정부는 재정 확장 기조를... 소재부품장비산업 20대 우선순위 품목의 공급 안정화를 연내 완료하고, 글로벌 진출 '으뜸기업' 선정으로 성과를 확산한다. 벤처생태계 글로벌화를 위해..."
"명품 플랫폼 트렌비, 올해 남성 소비자 208% 증가","http://www.sportsseoul.com/news/read/995493?ref=naver","스포츠서울","트렌비 관계자는 “최근 명품 소비에 대한 진입 장벽이 낮아지면서 자동차, 시계 등 고가의 카테고리에 집중됐던 남성 명품 소비가 패션 전반으로 확대된 것으로 풀이된다”며 “20대에서 40대까지 구매력을 갖춘 남성 전 연령대에서 명품 소비가 증가하고 있다”고 말했다. 실제 트렌비 남성 사용자의 경우..."
"MZ세대는 '가벼운 커피' 즐긴다…스타벅스, 블론드 에스프레소·디카페...","http://www.g-enews.com/ko-kr/news/article/news_all/20201222174238971e0eaf3841f_1/article.html","글로벌이코노믹","20대는 디카페인 원두 선택 비중(20%)보다 2분의 1 디카페인 원두 선택 비중(27%)이 높았다. 스타벅스 관계자는 "소비로 개성을 표현하고 자신의 취향을 중시하는 젊은 고객층을 중심으로 기존 에스프레소 블렌드와 차별화된 가볍고 부드러운 풍미의 블론드 에스프레소가 주목받고 있다"면서 "2분의 1 디카페인..."
"수입농산물과 경쟁하는 FTA 시대, 농정 방향은","http://www.ikpnews.net/news/articleView.html?idxno=42799","한국농정신문","올해는 전 세계가 코로나19 대유행 상황으로, 세계적인 식품소비 부진에도 불구하고 우리나라 연평균 수출 증가율은 유지되고 있다는 것은 긍정적인... 샤인머스캣은 20대들에게도 잘 알려진 성공한 신품종이다. 소포장 판매를 하는 것도 성공요인으로 꼽을 수 있다. 사과의 경우 부사에 비해..."
"[아름다운건축] 건축에도 새 바람이 불기를","http://www.daejonilbo.com/news/newsitem.asp?pk_no=1452298","대전일보","제한적이고 답답한 실내를 벗어나 야외로 나서 캠퍼들의 장비와 사용방법에 대해 논하고 캠핑의 장단점과 주의사항을 전달하는 방식으로 소비자 선택의... 청년들에게 20년대를 살아가는 20대 '스물스물'이라는 의미의 신조어가 생겼다 한다. 모두가 어려웠던 올 한 해는 기억의 저편에 저장해놓고 지금보다 더..."
"‘GA 확대’ 보험사, 불건전영업 ‘삼진아웃제’ 도입에 반발 거세","http://www.ceoscoredaily.com/news/article.html?no=76497","CEO스코어데일리","2018년 김 의원은 20대 국회 자유한국당 의원이었을 당시에도 정무위원회 위원으로 활동하며 동일한 개정안을 내고, 업계 내 반복적 위법행위에 대한 처분... “금융소비자보호법(금소법)까지 내년 3월 시행을 앞둔 상황이라 이 개정안까지 통과되면 반발이 클 것”이라고 했다. 불완전판매시 관련 상품 수입의..."
"증권사, 2030 타깃 AI서비스 고도화 ‘속도’","http://www.ceoscoredaily.com/news/article.html?no=76490","CEO스코어데일리","8%(20대 미만 포함)에 달한다. 투자주체 연령층이 낮아지며 자산관리 방식에도 변화가 생길 전망이다. 이전에는 증권사가 판매하는 금융상품에 투자해 일임하는 간접투자 방식이었다면 투자자가 직접 포트폴리오를 선택해 직접투자로 무게중심이 옮겨질 가능성이 높아졌다. 특히 금융소비자보호법..."
"보험연수원장, 이번엔 '정피아' 낙하산","http://www.newstomato.com/ReadNews.aspx?no=1014363","뉴스토마토","더불어민주당 소속으로 17·19·20대 의원을 지냈다. 20대 국회 후반기에는 국회 정무위원장을 맡았다. 정 전 원장 역시 3선 의원 출신이다. 과거 한나라당과... 민병두 전 국회 정무위원회 위원장이 20일 서울 중구 한국프레스센터에서 개최된 한국소비자연맹 창립 50주년 기념식에 참석해 축사를 하고 있다. 사진..."
"돈 쉽게 버는 아르바이트 모집? 청년 보험사기 28% 늘었다","https://www.chosun.com/economy/2020/12/23/F4RQSJVWUBHQTFF3WAAPLFJDJY/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news","조선일보","검거된 일당은 총책인 A씨를 포함해 모두 10대 후반에서 20대 초반이었다. 경찰 관계자는 “단순 가담자들은 ‘차에 타고 있다가 병원에 하루 이틀... 변혜원 보험연구원 박사는 “보험 금액이 크고 생명이 오가는 생명보험에 비해 손해보험은 가볍게 생각하는 소비자들이 많은 것 같다”며 “소액이라도..."
"[한국농어민신문 선정 2020 10대 뉴스] 멈출 줄 모르는 코로나19…일손 ...","http://www.agrinet.co.kr/news/articleView.html?idxno=181801","한국농어민신문","코로나19 직격탄 학교급식 중단ㆍ소비 침체 ‘끙끙’ 농번기 일손 부족 심화 애먹어 연초부터 시작돼 곧 끝날 줄 알았던 ‘코로나바이러스 감염증... 한편 ‘수산직불제 시행에 관한 법률 전부개정법률안’이 지난 4월 30일 20대 국회 막바지 본회의를 통과해 내년 3월 1일 시행을 앞두고 있다. 내년 시행되는..."
"AP와 램 등 사양에 인색했던 LG폰…'롤러블'서는 달라질까?","https://www.news1.kr/articles/?4158511","뉴스1","21일(현지시간) 안드로이드 커뮤니티 등에 따르면, LG 롤러블폰은 Δ7.4인치 롤러블 디스플레이 Δ20대9의 화면비 Δ16기가바이트(GB) 램 Δ4200밀리암페아(mAh) 배터리 Δ스냅드래곤 888 AP 등이 탑재될 것으로 예상됐다. LG전자 스마트폰은 그동안 사양과 관련해 소비자들로부터 아쉽다는 평가를 받아왔다...."
"올 상반기 보험사기 4500억원 역대 최대…생계형 보험사기 늘어","http://www.insnews.co.kr/design_php/news_view.php?num=64042&firstsec=1&secondsec=11","한국보험신문","특히 10∼20대 청년 보험사기가 지난해보다 28.3%나 늘어 전체의 17.9%를 차지했다. 60대 이상 고령층의 보험사기도 꾸준히 늘어나는 추세다.... 금감원 관계자는 “보험이 일상생활와 밀접하게 관련돼 있는 만큼 보험소비자가 자신도 모르는 사이 보험사기에 연루될 수 있다”며 “소액이라도 사고..."
"올해 상반기 보험사기 적발금액 4.5천억 '역대 최고'","http://www.newstomato.com/ReadNews.aspx?no=1014560","뉴스토마토","이어 10?20대 청년 보험사기가 전년 동기 대비 크게 증가(28.3%↑)했고, 60대 이상 고령층의 보험사기도 지속적인 늘고 있다. 보험종목별로는 손해보험을... 금감원 관계자는 "보험이 일상생활과 밀접히 관련된 만큼 소비자는 자신도 모르는 사이 보험사기에 연루될 수 있다"며 "건전한 보험시장 질서를..."
""코로나19에 생계형 보험사기 기승"...4526억, 4만7417명 적발금액 인원...","http://www.newswatch.kr/news/articleView.html?idxno=52651","뉴스워치","10‧20대 청년 보험사기가 전년 동기 대비 크게 증가했으며 60대 이상 고령층의 보험사기도 지속적인 증가 추세다. 적발 인원은 남성이 67.9%(3만2203명)... 금감원 관계자는 "보험이 일상생활과 밀접히 관련돼 있는 만큼 보험소비자가 자신도 모르는 사이 보험사기에 연루될 수 있다"며 "고의로 사고를..."
"1020 여심저격…연말 賞복 터진 김태욱","http://news.mk.co.kr/newsRead.php?no=1311205&year=2020","매일경제언론사 선정","그는 롬앤이 국내외 10·20대 소비자들에게 많은 사랑을 받고 있는 만큼 1020세대를 위한 사회 환원 활동을 고민해왔다고 한다. 우연히 예능 프로그램을 통해 보호종료아동 사연을 접한 후 그들의 자립을 지원하기 위한 프로젝트를 기획해 왔다. 김 대표는 "보호종료아동들이 편견 없이 사회에 당당하게 첫발을..."
"스타벅스, 올해 커피 고객 맞춤 주문 인기","http://www.namdonews.com/news/articleView.html?idxno=593940","남도일보","소비로 개성을 표현하고 자신의 취향을 중시하는 젊은 고객층을 중심으로 기존 에스프레소 블렌드와 차별화된 가볍고 부드러운 풍미의 블론드... 20대의 경우 디카페인 원두 선택 비중(20%)보다 2분의 1 디카페인 원두 선택 비중(27%)이 높아, 섬세한 풍미의 차이까지 고려하는 젊은 고객층의 커피 취향이..."
"[분석] "서울시장 출마" 안철수의 계산… 통합경선 통해 '野 지지세' 흡...","http://www.newdaily.co.kr/site/data/html/2020/12/22/2020122200187.html","뉴데일리","그동안 20대 총선, 19대 대선, 2018년 지방선거에 이어 21대 총선까지 선거 4연패(敗)의 늪에 빠진 야권은 내년 서울·부산시장보궐선거를 마지막 반등의... "安, 정치적 돌파구 서울시장 출마였을 것" 과거 안 대표 측근이었던 한 정치권 인사는 통화에서 "안 대표는 정계입문 이후 정치적으로 많이 소비됐고, 향후..."
"스타벅스, 올해 '블론드 에스프레소'·'디카페인 원두' 선호 증가","http://geconomy.co.kr/detail.php?number=21287&thread=25","지이코노미","20대 소비자는 디카페인 원두 선택 비중(20%)보다 1/2 디카페인 원두 선택 비중(27%)이 높았다. 이는 20대의 섬세한 커피 취향을 보여줬다. 지난 2017년 출시한 디카페인 커피는 늦은 오후부터 저녁 시간대 높은 판매율을 보이며 카페인에 민감한 소비자, 커피를 자주 마시는 소비자들이 갖는 커피에 대한 부담을..."
"KBS '농산물 가격의 비밀' 도매시장 개혁 필요성 지적","http://www.farminsight.net/news/articleView.html?idxno=7108","농장에서식탁까지","사실 경매 의무화는 과거 중간유통상인들의 농간에 생산 농민과 소비자가 입는 피해를 최소화하기 위한 개혁 조치로 도입된 것이다. 과거의 개혁 모델이... 매일 배추 200차만큼 수요가 있는 시장이 있는데 만약 주산지에 비가 내려 배추 수확이 되지 못해 20대 분량밖에 반입되지 못했다면 가격은 천정부지로..."
""어서 와! 주식은 처음이지?"","http://www.m-i.kr/news/articleView.html?idxno=778718","매일일보","현주미 신한금융투자 소비자보호본부장은 "이후에도 다양한 콘텐츠를 제공해 고객보호 및 차별화된 서비스를 실시할 예정"이라고 밝혔다. 교육... 장혜영 정의당 의원이 금융감독원에서 받은 자료에 따르면 올해 들어 지난 9월 15일까지 20대 투자자들의 신규 개설 증권계좌는 315만7376개로 지난해 144만 478개의..."
"올해 상반기 보험사기 인원·금액 ‘역대 최고’","http://www.skyedaily.com/news/news_view.html?ID=118628","스카이데일리","10·20대 청년 보험사기가 전년 동기 대비 28.3%나 증가했고 60대 이상 고령층 보험사기도 지속적인 증가 추세를 보였다. 성별로는 남성이 67.9... 금감원 관계자는 “병원치료·자동차사고 등 보험이 일상생활과 밀접히 관련돼 있는 만큼 보험소비자가 자신도 모르는 사이 보험사기에 연루될 수..."
"불량주차·2인 승차 등 해결과제 산적…공유킥보드 어디까지 왔나","http://www.sisafocus.co.kr/news/articleView.html?idxno=252657","시사포커스","소비자위해감시시스템은 소비자기본법에 따라 병원·소방서 등을 통해 사고 접수 정보를 한데 모아 분석·평가하는 시스템이다. 연령별로 살펴보면 20대와 30대의 비중(59.0%)이 높고, 10대의 비중도 12%에 달했다. 사고 유형으로는 운행 중 사고가 804건(64.2%) 으로 운전미숙 및 과속에 의한 사고 외에 가드레일에..."
