Title,Link,Press,Description
"롯데마트, 대학생 싱크탱크 프로그램 가동…Z세대 의견 듣는다","http://www.dt.co.kr/contents.html?article_no=2022122802109932102005&ref=naver","디지털타임스","롯데마트가 Z세대(1990년대 중반 ~ 2000년대 초반생) 소비자들을 공략하기 위해 대학생 싱크탱크를 가동한다. 롯데마트는 대형마트 업계 최초로 대학생... 서류와 면접 전형을 거쳐 최종적으로 20대 대학생 15인이 선발됐으며 이들 ZRT 1기는 지난 22일 발대식을 시작으로 내년 3월까지 약 3개월간 매주 1회씩..."
"롯데마트, '찐' Z세대 사로잡기 나섰다...대학생 대상 싱크탱크 프로그...","http://www.paxetv.com/news/articleView.html?idxno=163293","팍스경제TV","최근 소비 트렌드가 Z세대를 중심으로 변화하고 있는 만큼, Z세대를 공략하기 위한 유통업계의 다양한 노력이 이어지고 있습니다. 밀레니얼 M세대와... 최종적으로 20대 대학생 15인이 선발되었습니다. ZRT 1기는 12월 22일(목) 발대식을 시작으로 23년 3월까지 약 3개월간 매주 1회씩 잠실 롯데마트 본사와..."
"롯데마트, 대학생 '싱크탱크' 운영…"Z세대 소비 인사이트 확보"","https://daily.hankooki.com/news/articleView.html?idxno=909004","데일리한국","사진= 롯데마트 제공 롯데마트는 Z세대(1990년대 중반에서 2000년대 출생)의 소비 인사이트를 얻기 위해 코로나 이후 대형마트 업계 최초로 대학생... 서류와 면접 전형을 거쳐 최종적으로 20대 대학생 15인이 선발됐다. ZRT 1기는 지난 22일 발대식을 시작으로 내년 3월까지 약 3개월간 매주 1회씩 잠실..."
"롯데칠성 ‘새로’ 견제…진로, 설탕 빼고 16도로 낮춘다","http://www.newstomato.com/ReadNews.aspx?no=1169468&inflow=N","뉴스토마토","새로가 20대와 여성층을 주 소비 타깃층으로 설정한 것 역시 진로와 겹친다는 것 역시 이를 뒷받침한다. 하이트진로에 따르면 2019년 4월 출시한 진로는 출시 이후 현재까지 약 14억병이 판매됐다. 1초당 약 12병이 팔린 셈이다. 특히 진로는 롯데칠성음료의 처음처럼을 마시던 소비층을 끌어왔다는 평가도..."
"[정인호의 통섭의 경영학] 이강인의 방출...이것이 충족되었다면?","https://www.lecturernews.com/news/articleView.html?idxno=115427","한국강사신문","MZ세대 소비자를 집중분석하는 《대학내일20대연구소》 조사에 따르면 업무를 통한 성장을 중요하게 여기는 것과 실제 실감하고 있는 것과의 갭이 25~30퍼센트 정도로 나타났다. 성장의 욕구와는 달리 현실이 뒷받침 되지 않았다는 거다. 직원이 높은 성과를 도모하기 위해서는 세 가지의 자본이 필요하다...."
"‘자메이카 소떡만나 치킨’ 일판매량 1만개 돌파…대박 반열에 우뚝","https://hankookilbo.com/News/Read/A2022122814060002931?did=NA","한국일보","BBQ에 따르면 BBQ 자체 앱의 판매데이터 분석 결과, 자소만 주문 소비자의 37%가 20대이며 30대는 36%인 것으로 분석돼 MZ세대를 타깃으로 한 마케팅 전략이 성과를 낸 것으로 보인다. 자소만의 흥행 조짐은 온라인을 중심으로 이미 나타났다. 지난달 17일 음악전문 유튜브 채널 ‘딩고 프리스타일’을 통해..."
"미국 집값 4개월 연속 하락‥"당분간 지속"","https://imnews.imbc.com/replay/2022/nw1400/article/6440248_35722.html","MBC","10대 도시 집값은 1년 전보다 8.0% 20대 도시는 8.6% 각각 상승했는데 역시 9월에 비하면 상승률이 둔해졌습니다. 집값이 하락하는 이유는 역시 미국... [제롬 파월/미국 연방준비제도 의장] "소비자 지출의 성장은 작년 빠른 속도에서 둔화되었습니다. 주택 부문의 활동은 주로 높은 담보대출 금리가 반영돼..."
"여친 크리스마스 선물로 마스크팩 산 남자… “성의 없어” vs “가난 조...","https://www.seoul.co.kr/news/newsView.php?id=20221228500092&wlog_tag3=naver","서울신문언론사 선정","한 트위터 이용자는 “매일매일 가난이 어쩌니 계급이 어쩌니 떠드는 정의로운 트위터 시민들이 20대 남성이 비싼 거 못 사고 값싼 거 샀다고 하니 소비지상주의 캐피털리즘의 화신이 돼서 욕을 한다”고 지적했다. 이에 여러 이용자들은 “마스크팩이 가난하고 선량한 20대 남성이 애인에게 크리스마스 선물로..."
"롯데마트, 업계 최초 ‘찐’ Z세대 대학생 싱크탱크 운영","http://www.newscj.com/article/20221228580149","천지일보","‘관심급구 프로젝트’와 한 팀으로 Z세대 소비 마케팅 전략 도출 예정 지난 22일 서울시 송파구에 위치한 롯데마트 본사에서 진행한 ZRT 발대식에서... 서류와 면접 전형을 거쳐 최종적으로 20대 대학생 15인이 선발됐다. ZRT 1기는 지난 22일 발대식을 시작으로 내년 3월까지 약 3개월간 활동할 예정이다...."
"롯데마트, 대학생 싱크탱크 프로그램 운영","http://www.wsobi.com/news/articleView.html?idxno=186770","여성소비자신문","롯데마트는 Z세대의 소비 인사이트를 얻기 위해 코로나 이후 대형마트 업계 최초로 대학생 싱크탱크 프로그램인 'ZRT'(gen Z Round Table) 1기를... 20대 대학생 15인으로 구성된 ZRT 1기는 22일 발대식을 시작으로 내년 3월까지 약 3개월간 매주 1회씩 잠실 롯데마트 본사와 영등포 리테일 아카데미 등..."
"롯데마트, 12월 말부터 3개월간 Z세대 대학생 대상 싱크탱크 프로그램...","http://www.nextdaily.co.kr/news/articleView.html?idxno=213851","넥스트데일리","롯데마트는 Z세대의 소비 인사이트를 얻기 위해 코로나 이후 대형마트 업계 최초로 대학생 싱크탱크 프로그램인 'ZRT(gen Z Round Table)' 1기를... 최종적으로 20대 대학생 15인이 선발됐다. ZRT 1기는 12월 22일(목) 발대식을 시작으로 23년 3월까지 약 3개월간 매주 1회씩 잠실 롯데마트 본사와 영등포..."
"미국 집값 4개월 연속 하락‥"당분간 지속"","https://imnews.imbc.com/replay/2022/nw1200/article/6440219_35715.html","MBC","10대 도시 집값은 1년 전보다 8.0% 20대 도시는 8.6% 각각 상승했는데 역시 9월에 비하면 상승률이 둔해졌습니다. 집값이 하락하는 이유는 역시 미국... [제롬 파월/미국 연방준비제도 의장] "소비자 지출의 성장은 작년 빠른 속도에서 둔화되었습니다. 주택 부문의 활동은 주로 높은 담보대출 금리가 반영돼..."
"“내일의 오마카세를 위하여…오늘은 기꺼이 참는다” [어떻게 보십니까...","http://news.heraldcorp.com/view.php?ud=20221228000422","헤럴드경제","응답률로 보면 50대가 75.3%를 차지한 반면 20대는 61.3%였다. 이 같은 소비 맥락을 설명하는 또 다른 예가 ‘중고거래’와 ‘투자(재테크)’다. 이제 소비자는 살 때부터 팔 생각을 하기 시작했다. 중고거래라는 실속은 물론 다양한 경험까지 챙기는 현명한 소비라고 인식되기 때문이다. 한편 소비 디톡스는..."
"Z세대에 '귀 쫑긋'...롯데마트, 업계 최초로 '대학생 싱크탱크' 운영","https://www.tfmedia.co.kr/news/article.html?no=137695","조세금융신문","Z세대 소비 인사이트 확보, 마케팅 전략 도출 예정 우수 활동팀 장학금 지원 및 우수 연구과제는 현업 적용 검토 롯데마트가 Z세대 사로잡기에... 지난 4일부터 시작한 ZRT 1기 모집은 9배수에 달하는 지원자가 몰려 합격자 발표가 지연될 만큼 열기가 뜨거웠고, 서류와 면접 전형을 거쳐 최종적으로 20대..."
"콴텍, 고액 자산가 로보어드바이저 투자 진입 '러시'","https://magazine.hankyung.com/business/article/202212286080b","한경비즈니스","콴텍투자일임 고객 성별은 남성이 80%였으며, 연령대 비율은 40대(37%), 30대(24%), 50대(20%), 20대(13%), 60대 이상(6%) 순으로 나타났다. 하지만 고객 연령대별... 회사 관계자는 “2023년에는 B2B2C(기업·소비자 모두와 동시에 거래) 서비스로 사업 영역을 확대해 더 많은 고객과 만날 계획”이라고 말했다."
"여명808, 음주운전근절 거리캠페인 진행","https://hankookilbo.com/News/Read/A2022122809400004571?did=NA","한국일보","출시 당시 ‘마케팅의 힘은 제품력’이라는 확신으로 광고보다는 거리시음을 통해 소비자가 직접 제품의 우수성을 체험하게 하는 체험마케팅을 주력으로 실시했던 여명808은 매년 해변행사, 대학오리엔테이션 행사 등 다양한 종류의 체험마케팅을 대학생, 직장인 등 20대를 대상으로 지금까지도 해오고 있다...."
"<송년기획> 2022 강원관광 기지개","https://www.g1tv.co.kr/news?mid=1_207_4&newsid=278845","G1방송","BC카드 사용 기준으로 본 관광객 소비 지출도, 지난 10월까지 총계가 1조8천550억 원으로, 지난해 같은 기간 1조5천억 원을 훌쩍 뛰어 넘었습니다.... "MZ세대에게도 각광받는 20대 명산 인증 챌린지를 통해 내년에도 특별자치도 출범을 맞이하여, 보다 폭넓은 산악관광객 유치에 힘쓸 것입니다." 강원관광재단은..."
"롯데마트 대학생 싱크탱크 'ZRT' 1기 운영, 마케팅 아이디어 만들어","https://www.businesspost.co.kr/BP?command=article_view&num=301889","비즈니스포스트","<롯데쇼핑> 이 프로그램은 1990년대 중반에서 2000년대 중반에 태어난 세대를 일컫는 Z세대의 소비 행태에서 인사이트를 얻기 위해 기획됐다. 롯데마트... ZRT 1기는 20대 대학생 15명으로 구성됐다. 22일 발대식을 시작으로 앞으로 3개월 동안 롯데마트 실무자들이 일하는 공간에 매주 1회씩 방문해 다양한..."
"롯데마트, 대학생 싱크탱크 프로그램 'ZRT' 1기 운영","http://www.economytalk.kr/news/articleView.html?idxno=229586","이코노미톡뉴스","롯데마트는 Z세대의 소비 인사이트를 얻기 위해 코로나 이후 대형마트 업계 최초로 대학생 싱크탱크 프로그램인 'ZRT' 1기를 운영한다. 'Z세대의... 지난 4일부터 시작한 ZRT 1기 모집에서는 최종적으로 20대 대학생 15인이 선발되었다. ZRT 1기는 12월 22일 발대식을 시작으로 23년 3월까지 약 3개월간 매주..."
"Z세대 의견 듣는다...롯데마트, 대학생 싱크탱크 프로그램 운영","http://www.thekpm.com/news/articleView.html?idxno=141859","포인트데일리","사진=롯데마트 롯데마트는 Z세대(1990년대 중반에서 2000년대 출생)의 소비 인사이트를 얻기 위해 코로나 이후 대형마트 업계 최초로 대학생... 최종적으로 20대 대학생 15인이 선발됐다. ZRT 1기는 22일 발대식을 시작으로 내년 3월까지 약 3개월간 매주 1회씩 잠실 롯데마트 본사와 영등포 리테일..."
"[소비가 달라진다] ③ 소수 취향 넘어 트렌드로 자리매김…'비거니즘' ...","http://www.opinionnews.co.kr/news/articleView.html?idxno=78414","오피니언뉴스","시장조사전문기업 엠브레인 설문조사 결과 MZ세대의 주축인 10~20대의 절반 이상(10대 58.3%, 20대 53.7%)이 '가치있는 상품 구매를 위해 추가적인 비용을 더 들일 의향이 있다'고 응답했다. 소비를 통해 자신의 정치·사회적 가치관을 드러내는 이른바 미닝아웃(Meaning Out)의 일환으로 채식 지향이 떠오른 것이다...."
"'찐' Z세대 대학생들이 대형마트에 모인 이유는?","http://www.sportsseoul.com/news/read/1188116?ref=naver","스포츠서울","최근 유통업계에선 소비 트렌드 중심인 Z세대를 공략하기 위해 다양한 노력이 이어지고 있다. 밀레니얼 M세대와 Z세대를 통칭한 MZ세대 마케팅에서... 서류와 면접 전형을 거쳐 최종적으로 20대 대학생 15인이 선발됐다. ZRT 1기는 지난 22일 발대식을 시작으로 내년 3월까지 약 3개월간 매주 1회씩 잠실..."
"롯데마트, 대학생 싱크탱크 'ZRT' 1기 빌족","https://www.asiatoday.co.kr/view.php?key=20221228010014049","아시아투데이","롯데마트는 Z세대 소비 성향 분석을 위해 대학생 싱크탱크 프로그램 'ZRT(gen Z Round Table)' 1기를 운영한다고 28일 밝혔다.ZRT는 롯데마트 MZ세대... 지난 4일부터 시작한 ZRT 1기 모집에서는 서류와 면접 전형을 거쳐 최종적으로 20대 대학생 15인이 선발됐다.ZRT 1기는 22일 발대식을 시작으로 내년 3월까지..."
"롯데마트, Z세대 대학생 대상 싱크탱크 프로그램 운영","https://www.cnbnews.com/news/article.html?no=580535","CNB뉴스","사진=롯데쇼핑 제공 롯데마트는 Z세대의 소비 인사이트를 얻기 위해 코로나 이후 대형마트 업계 최초로 대학생 싱크탱크 프로그램인 ‘ZRT(gen Z Round... 서류와 면접 전형을 거쳐 최종적으로 20대 대학생 15인이 선발되었다. ZRT 1기는 지난 22일 발대식을 시작으로 내년 3월까지 약 3개월간 매주 1회씩 잠실..."
"숙취해소음료 여명808, 음주운전근절 거리캠페인 진행","http://www.seouleconews.com/news/articleView.html?idxno=69932","서울이코노미뉴스","출시 당시 '마케팅의 힘은 제품력'이라는 확신으로 광고보다는 거리 시음을 통해 소비자가 직접 제품의 우수성을 체험하게 하는 체험마케팅을 주력으로 실시했던 여명808은 매년 해변행사, 대학오리엔테이션 행사 등 다양한 종류의 체험마케팅을 대학생, 직장인 등 20대를 대상으로 지금까지도 해오고 있다...."
"'찐' 20대 공략 나선 롯데마트, 대학생 싱크탱크 프로그램 운영","https://www.sedaily.com/NewsView/26F2TBO41Y","서울경제","롯데마트가 ‘찐’ 20대를 공략한다. 최근 소비 트렌드가 Z세대를 중심으로 변화하고 있는 만큼 이들을 타깃으로 한 제품과 콘텐츠를 선보여 미래 소비 권력을 사로잡겠다는 전략이다. 롯데마트는 Z세대의 소비 인사이트를 얻기 위해 코로나 이후 대형마트 업계 최초로 대학생 싱크탱크 프로그램인..."
"뉴욕증시, 국채금리 급등 속 기술주 중심 낙폭 확대","http://www.startuptoday.co.kr/news/articleView.html?idxno=118341","오늘경제","S&P/케이스실러 10월 20대 대도시 주택가격지수는 전월대비(MoM) -0.5%로 9월(-1.3%) 및 예상치(-1.1%)를 상회했다. 지난해 같은 기간과 비교해서는 8.6%를... 이날 업종별로 에너지(+1.1%), 유틸리티(+0.6%), 필수소비재(+0.5%) 등이 강세를 보였고 경기소비재(-1.6%), 커뮤니케이션(-1.2%), 기술(-1.0%) 등은 약세를 나타냈다."
"미국 집값 4개월 연속 하락‥"당분간 지속"","https://imnews.imbc.com/replay/2022/nw930/article/6440149_35736.html","MBC","10대 도시 집값은 1년 전보다 8.0% 20대 도시는 8.6% 각각 상승했는데 역시 9월에 비하면 상승률이 둔해졌습니다. 집값이 하락하는 이유는 역시 미국... [제롬 파월/미국 연방준비제도 의장] "소비자 지출의 성장은 작년 빠른 속도에서 둔화되었습니다. 주택 부문의 활동은 주로 높은 담보대출 금리가 반영돼..."
"롯데마트, Z세대 공략 나선다…대학생 싱크탱크 프로그램 운영","http://www.newscape.co.kr/news/articleView.html?idxno=91858","뉴스케이프","롯데마트는 Z세대의 소비 인사이트를 얻기 위해 코로나 이후 대학생 싱크탱크 프로그램인 'ZRT'(gen Z Round Table) 1기를 운영한다고 28일 밝혔다. ZRT는... 서류와 면접 전형을 거쳐 최종적으로 20대 대학생 15인이 선발됐다. ZRT 1기는 22일 발대식을 시작으로 내년 3월까지 약 3개월간 매주 1회씩 잠실 롯데마트..."
"[생활경제 이슈] 롯데마트, Z세대 대학생 대상 싱크탱크 프로그램 운영...","http://www.lawissue.co.kr/view.php?ud=202212280929515701204ead0791_12","로이슈","롯데마트 관계자는 "최근 소비 트렌드가 Z세대를 중심으로 변화하고 있는 만큼, Z세대를 공략하기 위한 유통업계의 다양한 노력이 이어지고 있다... 최종적으로 20대 대학생 15인이 선발되었다. ZRT 1기는 12월 22일(목) 발대식을 시작으로 23년 3월까지 약 3개월간 매주 1회씩 잠실 롯데마트 본사와 영등포..."
"롯데마트, 대학생 싱크탱크 'ZRT' 1기 발족…:Z세대 공략"","http://www.4th.kr/news/articleView.html?idxno=2031183","포쓰저널","/사진=롯데마트 롯데마트는 Z세대(1990년대 중반에서 2000년대 출생)의 소비 인사이트를 얻기 위해 대형마트 업계 최초로 대학생 싱크탱크... 서류와 면접 전형을 거쳐 최종적으로 20대 대학생 15명이 선발됐다. ZRT 1기는 22일 발대식을 시작으로 내년 3월까지 매주 1회씩 서울 잠실 롯데마트 본사와..."
"롯데마트 "Z세대를 잡아라"...대학생 대상 싱크탱크 운영","http://www.pinpointnews.co.kr/news/articleView.html?idxno=165056","핀포인트뉴스","28일 롯데마트에 따르면 최근 소비 트렌드가 Z세대를 중심으로 변화하고 있는 만큼, Z세대를 공략하기 위한 유통업계의 다양한 노력이 이어지고... 지난 4일부터 시작한 ZRT 1기 모집은 서류와 면접 전형을 거쳐 최종적으로 20대 대학생 15인이 선발됐다. 선발된 ZRT 1기는 지난 22일 발대식을 시작으로 오는..."
"뉴욕증시 중국 방역정책 완화에도 혼조세 마감, 테슬라 기술주 약세","https://www.businesspost.co.kr/BP?command=article_view&num=301875","비즈니스포스트","다우존스에 따르면 S&P 케이스-실러가 집계한 계절 조정 10월 20대 대도시 주택가격지수는 0.5%포인트 하락한 것으로 집계됐다. 크레이그 라자라 지수 S... 업종별 주가흐름을 살펴보면 에너지(1.1%), 유틸리티(0.6%), 필수소비재(0.5%) 업종 주가는 올랐다. 경기소비재(-1.6%), 커뮤니케이션(-1.2%), 기술(-1.0%) 등..."
"롯데마트, 대학생 싱크탱크 운영…미래 소비주축 Z세대 공략","https://www.etnews.com/20221228000019","전자신문","롯데마트는 Z세대 소비 인사이트를 얻기 위해 대학생 싱크탱크 프로그램인 'ZRT(gen Z Round Table)' 1기를 운영한다고 28일 밝혔다. 'ZRT'는 롯데마트... ZRT 1기는 서류와 면접 전형을 거쳐 20대 대학생 15인이 선발됐다. 새해 3월까지 약 3개월간 매주 1회씩 잠실 롯데마트 본사와 영등포 리테일 아카데미 등..."
"롯데마트, 대학생 싱크탱크 'ZRT' 운영","https://www.viva100.com/main/view.php?key=20221228010008652","브릿지경제","롯데마트, 대학생 싱크탱크 'ZRT' 운영 롯데마트는 Z세대의 소비 인사이트를 얻기 위해 코로나 이후 대형마트 업계 최초로 대학생 싱크탱크 프로그램인 ‘ZRT(gen Z Round Table)’ 1기를 운영한다고 28일 밝혔다. ZRT는 1기는 서류와 면접 전형을 거쳐 최종 20대 대학생 15인이 선발됐다. 지난 22일 발대식을..."
"니콘내콘 기프티콘 거래 506억…스벅 아메리카노 많았다","http://www.newsis.com/view/?id=NISX20221228_0002138853&cID=13001&pID=13000","뉴시스","올해 4분기(10~12월) 기준 10대 이용자들은 1000~3000원 사이의 편의점 소액권과 간식, 패스트푸드 소비량이 많았다. 20대는 저가 커피 브랜드와 영화관람권, 편의점 1만원권의 수요가 높았다. 직장인 비율이 높은 30대는 신세계 상품권 등 선물하기 좋은 금액대의 상품을 선호하는 경향을 보였다. 니콘내콘은..."
"롯데마트, 대학생 싱크탱크 프로그램 운영…‘찐 Z세대’ 겨냥","http://news.heraldcorp.com/view.php?ud=20221228000072","헤럴드경제","롯데마트는 Z세대의 소비 인사이트를 얻기 위해 코로나 사태 이후 대형마트업계 최초로 대학생 싱크탱크 프로그램인 ‘ZRT(gen Z Round Table)’ 1기를... 서류와 면접 전형을 거쳐 최종적으로 20대 대학생 15명이 선발됐다. ZRT 1기는 22일 발대식을 시작으로 내년 3월까지 약 3개월간 매주 1회씩 서울 송파구..."
"롯데마트, 대학생 싱크탱크 프로그램 'ZRT' 1기 운영","https://www.ajunews.com/view/20221228082846757","아주경제","[사진=롯데마트] 롯데마트는 Z세대(1990년대 중반에서 2000년대 출생)의 소비 인사이트를 얻기 위해 코로나19 이후 대형마트 업계 최초로 대학생... 최종적으로 20대 대학생 15명이 선발됐다. ZRT 1기는 지난 22일 발대식을 시작으로 내년 3월까지 3개월여간 매주 1회씩 서울 송파구 롯데마트 본사와..."
"<송년기획> 2022 강원관광 기지개","https://www.g1tv.co.kr/news?mid=1_207_3&newsid=278825","G1방송","BC카드 사용 기준으로 본 관광객 소비 지출도, 지난 10월까지 총계가 1조8천550억 원으로, 지난해 같은 기간 1조5천억 원을 훌쩍 뛰어 넘었습니다.... "MZ세대에게도 각광받는 20대 명산 인증 챌린지를 통해 내년에도 특별자치도 출범을 맞이하여, 보다 폭넓은 산악관광객 유치에 힘쓸 것입니다." 강원관광재단은..."
""10~20대 손님도 몰렸다"…'연말엔 통한다'는 마법의 마케팅 [이미경의 ...","https://www.hankyung.com/economy/article/202212272629i","한국경제언론사 선정","신세계사이먼 관계자는 "올해 12월 주말 입차 수는 전년 대비 20% 이상 증가했다"며 "지난해 신세계 백화점의 미디어파사드가 크게 인기를 끌면서 소비자... 등을 이용해 공간 자체를 포토스팟으로 만든 것이 주효했다"며 "백화점 메인 고객은 30~40대인데 이번 장식으로 10~20대 방문객이 크게 늘었다"고 설명했다."
"[김대호 박사의 오늘의 키워드] 미국 집값·베이킹 인플레·반중정서·기...","https://biz.sbs.co.kr/article_hub/20000095687?division=NAVER","SBS Biz언론사 선정","- 美집값 4개월째 하락…10월 케이스- 실러지수 0.5%↓ - 10대 도시 주택가격지수 0.7%↓…20대 도시 0.8%↓ - 라스베이거스 - 1.8% 등 서부도시 위주 내림세... - 미 '베이킹 인플레' 극심…달걀·마가린 1년 새 50%↑ - 전쟁으로 본격 인플레…식료품 등 먹거리 비용 급등 - WSJ "식료품, 올해 소비자들의 지갑에 큰 구멍..."
"[인터뷰]정우택 "尹 대통령, 3대 개혁 성공하면 영웅될 것"","https://view.asiae.co.kr/article/2022122713111477438","아시아경제","고물가와 고금리, 고환율 등 3중고로 비탄에 빠진 민생은 외면한 채, 정쟁과 갈등으로 시간을 소비한다면 국민들께서 더 이상 용서하지 않을 것이다.... 20대 국회에서 다선의원들이 "이렇게 가선 안된다"는 의견이 모아져 분권형 대통령제를 추진했었는데, 민주당과 대통령병에 걸린 사람들에 의해 무산됐다...."
"미국 집값 4개월 연속 하락‥"당분간 지속"","https://imnews.imbc.com/replay/2022/nwtoday/article/6440074_35752.html","MBC","10대 도시 집값은 1년 전보다 8.0% 20대 도시는 8.6% 각각 상승했는데 역시 9월에 비하면 상승률이 둔해졌습니다. 집값이 하락하는 이유는 역시 미국... [제롬 파월/미국 연방준비제도 의장] "소비자 지출의 성장은 작년 빠른 속도에서 둔화되었습니다. 주택 부문의 활동은 주로 높은 담보대출 금리가 반영돼..."
"롯데마트, Z세대 공략 나선다…대학생 싱크탱크 프로그램 운영","https://www.news1.kr/articles/4907316","뉴스1","롯데마트는 Z세대의 소비 인사이트를 얻기 위해 코로나 이후 대형마트 업계 최초로 대학생 싱크탱크 프로그램인 'ZRT'(gen Z Round Table) 1기를 운영한다고... 서류와 면접 전형을 거쳐 최종적으로 20대 대학생 15인이 선발됐다. ZRT 1기는 22일 발대식을 시작으로 내년 3월까지 약 3개월간 매주 1회씩 잠실..."
"롯데마트, 대학생 싱크탱크 프로그램 'ZRT' 1기 운영","http://www.newsis.com/view/?id=NISX20221227_0002138483&cID=13001&pID=13000","뉴시스","롯데마트는 Z세대(1990년대 중반에서 2000년대 출생)의 소비 인사이트를 얻기 위해 코로나 이후 대형마트 업계 최초로 대학생 싱크탱크 프로그램인... 서류와 면접 전형을 거쳐 최종적으로 20대 대학생 15명이 선발됐다. ZRT 1기는 22일 발대식을 시작으로 내년 3월까지 매주 1회씩 잠실 롯데마트 본사와..."
"대학생 아이디어로 Z세대 공략…롯데마트, 싱크탱크 운영","https://view.asiae.co.kr/article/2022122717005449101","아시아경제","롯데마트는 Z세대 소비 성향 분석을 위해 대학생 싱크탱크 프로그램 'ZRT(gen Z Round Table)' 1기를 운영한다고 28일 밝혔다. ZRT는 롯데마트 MZ세대... 최종적으로 20대 대학생 15인이 선발됐다"고 말했다. ZRT 1기는 지난 22일 발대식을 시작으로 내년 3월까지 약 3개월간 매주 1회씩 잠실 롯데마트 본사와 영등포..."
"[농민신문 2022년 10대 뉴스] 국내외 농업환경 먹구름…“농촌 변화 모색...","https://www.nongmin.com/article/20221226500386","농민신문언론사 선정","윤석열정부 출범…농업·농촌 지원 의지 윤석열 대통령이 5월10일 대한민국 제20대 대통령으로 취임했다. 국민의힘이 3월9일 대선에서 더불어민주당을... 국제 곡물 가격 상승이 물가를 끌어올리면서 농가는 물론 소비자도 피해를 봤다. 문제는 상황이 아직 진행 중이라는 점이다. 전쟁 장기화에다 러시아에..."
""로컬크리에이터, 처음 들어보셨다고요?"","https://hankookilbo.com/News/Read/A2022122718130002355?did=NA","한국일보","다들 지역에 젊은 사람이 없다고 하는데 지난 9월 인턴 사원 모집에 20대 중반 청년들 8명이 지원했습니다. 들어보니 그들은 이 지역에서 인턴이라는 단어... 큰 클럽으로 변하고 있는 서핑의 이미지만 소비하는 행태가 아쉽습니다. 윤 : 서핑 매니아층이 많이 오고 있는 것은 맞는 것 같아요. 항상 파도가 좋은..."
"본지선정 2022년 강원 10대 뉴스","http://www.kado.net/news/articleView.html?idxno=1161816","강원도민일보언론사 선정","강원도정·강원교육 12년 만에 보수권력으로 교체 국민의힘이 승리한 20대 대통령 선거 이후, 약 3개월 만인 6월 1일 치러진 8회 동시지방선거에서... 강원 3분기 소비자물가 IMF 사태 이후 24년만에 최고치 전세계적인 경제위기 속에서 한국은행이 유례없는 '빅스텝(기준금리 0.50%p 인상)'을 두 번이나 단행..."
"페이스북 휘청여도 메타 브랜드는 잘 나간다 [세계·사람·생각]","https://hankookilbo.com/News/Read/A2022122612560000562?did=NA","한국일보","삼성전자의 갤럭시워치가 지난해 미국 Z세대 소비자들 사이에서 인지도가 빠르게 높아진 글로벌 20대 브랜드로 꼽혔다. 또 마크 저커버그의 페이스북이 메타버스 열풍을 타고 리브랜딩한 플랫폼 '메타(Meta)'가 사업적으로는 고전 중이지만, 브랜드 인지도 측면에서는 성공가도를 달리는 것으로..."
"BPA, 내년 부산항 '컨' 물동량 2,231만TEU 전망","https://www.iusm.co.kr/news/articleView.html?idxno=1005580","울산매일신문","지역 소비재 수요 감소의 영향을 크게 받고 있다. 또 러시아-우크라이나 사태로 인해 러시아 화물이 감소한 것도 주요 물동량 하락 원인으로 분석되고 있다. 글로벌 수요 둔화 현상으로 인해 글로벌 20대 항만 중 중국 7개 항만을 제외하면 13개 항만 가운데 10개 항만이 감소세를 보이고 있다. BPA는 올해..."
"[2022결산] 식품·외식 10대 뉴스…'가격 줄인상·안전사고' 끊임 없는 악...","http://www.enewstoday.co.kr/news/articleView.html?idxno=1626300","이뉴스투데이","27일 한국소비자단체협의회 물가감시센터에 따르면 밀가루, 식용유, 설탕 등 생활필수품 33개 품목 올해 3분기 가격은 지난해 동기보다 평균 10.4... 지난 10월 15일 SPC그룹 계열사 SPL 평택 제빵 공장에서 20대 노동자가 샌드위치 만드는 기계에 끼어서 숨졌다. 허영인 SPC 그룹 회장이 나서서 대국민 사과까지..."
"[나는 청년입니다] 대구 동구 권지현 관광두레 PD "마을관광 활성화 주...","https://www.idaegu.co.kr/news/articleView.html?idxno=405827","대구신문","지난 몇 년 동안 개인이 구매한 제품의 이력이나 선호도를 바탕으로 소비자가 느끼기에 합리적인 가격이라고 생각될법한 가격을 제시하는 것이다. 다시... 그런데 특별하게도 대구 동구에는 20대 나이에 관광두레PD로 선정되어 지난 5년간 주민들과 지역사회에 크고 작은 변화를 만들어낸 청년이 있다. 세련미..."
"<송년기획> 2022 강원관광 기지개","https://www.g1tv.co.kr/news?mid=1_207_6&newsid=278809","G1방송","BC카드 사용 기준으로 본 관광객 소비 지출도, 지난 10월까지 총계가 1조8천550억 원으로, 지난해 같은 기간 1조5천억 원을 훌쩍 뛰어 넘었습니다.... "MZ세대에게도 각광받는 20대 명산 인증 챌린지를 통해 내년에도 특별자치도 출범을 맞이하여, 보다 폭넓은 산악관광객 유치에 힘쓸 것입니다." 강원관광재단은..."
"[동향] 음료 및 주류시장, '제로슈거' 라인업 지속 확대","http://www.sisafocus.co.kr/news/articleView.html?idxno=289046","시사포커스","서울 은평구에 거주한다고 밝힌 한 20대 소비자는 "최근에 나오는 제로콜라는 맛있다"라며 "다이어트나 건강을 생각하다보니 제로를 찾게 됐다"라고 말했다. 동작구 한 배달전문업체는 "최근엔 사이드 음료에서 제로콜라를 선택하는 비중이 늘고 있어 이전보다 더 많은 양을 확보하고 있다"라고 밝혔다...."
