Title,Link,Press,Description
"경기도민 평균 출근 시간 39분…서울로는 1시간 7분","https://www.asiatoday.co.kr/view.php?key=20231225010014787","아시아투데이","경기도는 지난 9월 1~15일 도내 3만1740가구 내 15세 이상 6만257명을 대상으로 복지, 주거와 교통, 문화와 여가, 교육, 소득과 소비, 일자리와 노동 등... 연령대별로는 모든 연령대에서 거주 시군으로 출근하는 비중이 가장 높았으며 서울로의 출근은 30대(25.2%)가 가장 많았고 20대(23.7%)가 뒤를 이었다...."
"[주간증시전망] 2023년 마지막 주간 증시...내년 1월 반등 예상주 주목","https://www.viva100.com/main/view.php?key=20231225010007345","브릿지경제","지수는 전장보다 17.70포인트(0.68%) 오른 2,617.72에 개장한 뒤 2,20대까지 올랐으나 개인이 ‘팔자’로 돌아서며 상승 폭을 전부 내줬다. 코스닥지수는... 한국시간 기준 이날 밤 미국 11월 개인소비지출(PCE) 가격지수 발표를 앞두고 투자자들의 관망 심리가 짙어진 점도 영향을 끼쳤다.정명지 삼성증권..."
"[뉴욕인사이트] 2023년 마지막 거래주간…산타랠리 여부 주목","https://www.etoday.co.kr/news/view/2315004","이투데이","CNBC방송에 따르면 11월 근원 개인소비지출(PCE) 가격지수는 전년 동월 대비 3.2% 상승했다. 2021년 4월 이후 최저로, 시장 전망치(3.3%)도 밑돌았다.... 주요 일정으로는 △25일 성탄절 휴장 △26일 11월 시카고 연방준비은행(연은) 전미경제활동지수, 10월 연방주택금융청 주택가격지수, 10월 S&P/케이스실러 20대..."
""열 명 중 네 명, 어른 되기 두렵다… 꼰대와 어른의 차이는?"","https://www.nocutnews.co.kr/news/6068374","노컷뉴스","세대가 20대들이라는 통계들이 나와요. ◆ 김만권> 이 통계들을 보면서 '어쩌다가 이 시대에서 젊은 세대들이 이렇게 외로운 세대들이 되었을까'라는... 젊음이 요즘에는 마인드라고 계속 얘기하지만 사실은 내가 뭘 소비하는가 내 취향이 뭔가 이런 걸로 증명되기 때문에 이런 상황 안에서 젊은이와 어른들이..."
"7세대 그랜저, 출시 후 1년간 11만대 판매 돌파… 독보적 1위","http://www.skyedaily.com/news/news_view.html?ID=216098","스카이데일리","그 뒤로 60대(1만7361대)·40대(1만6173대)·30대(7658대)·70대(3755대)·20대(1677대) 순이었다. 그랜저의 용도별 판매량을 보면 영업 및 관용을 제외한 개인 소비자가 7만4045대로 전체 판매량의 65.8%를 차지했고 법인 및 사업자는 3만8434대로 34.2%로 집계됐다. 최고급 세단을 표방하며 1986년 출시된..."
"[2023 돌아보는 GA] 3선 출신 협회장 취임…자율협약 이끌어","http://www.fins.co.kr/news/articleView.html?idxno=99309","보험매일","그는 1968년생으로, 18·19·20대 3선 국회의원 출신이다. 김 협회장은 취임사를 통해 '소비자 신뢰를 바탕으로 한 보험대리점산업 발전'을 위한 네 가지 역점 추진 과제를 발표하면서 모집질서 자율규제를 강조했다. 1년도 채 안 된 그의 가장 큰 업적은 GA업계 자율협약을 성공적으로 이끌었다는 점이다. 당초..."
"[뉴욕증시 주간전망] S&P500, 사상 최고치로 유종의 미 거둘까","https://www.ajunews.com/view/20231224211911383","아주경제","지난 주 발표된 경제지표들이 연방준비제도(Fed·연준)가 예의주시하는 개인소비지출(PCE)물가지수가 예상치를 밑돈 것을 비롯, 전반적으로 내년 금리... △ 이번 주 주요 일정(미국 현지시간) 25일(월) 휴장(크리스마스) 26일(화) 10월 S&P·CS(케이스 실러) 20대 도시 주택가격지수 27일(수) 12월 리치먼드..."
""겨울 보너스 800만원 받는데 용돈은 안 올라요", 日 임금보다 물가 더 ...","http://www.fnnews.com/news/202312241358173556","파이낸셜뉴스언론사 선정","연령대별로 보면 20대가 2만7083엔, 30대가 3만1547엔, 40대가 2만3500엔, 50대가 2만8753엔으로 30대가 가장 높게 나타났다. 신가 요시타카 다이이치 생명경제연구소 수석 이코노미스트는 "여전히 임금 상승 속도가 물가를 못 따라가고 있다"며 "겨울 보너스가 개인 소비 활성화로 이어질 가능성은 낮다"고..."
"[금융無知지옥] 저축으로 재산 불리는 시기 끝났다…호모‘투자’쿠스...","https://biz.chosun.com/stock/stock_general/2023/12/25/XWUEEXFRQVHB3E5IOQHBH24T44/?utm_source=naver&utm_medium=original&utm_campaign=biz","조선비즈언론사 선정","그만큼 금융 소비자들의 인식도 바뀌어야 하지만, ‘사농공상(士農工商)’의 정신이 바뀌지 않았다. 돈을 다루는 장사를 가장 천한 직업으로 여기는... 금융위원회 조사 결과 지난해 말 기준 가상자산 투자자 2명 중 1명은 20대 이하와 30대(51%)였다. 현재의 청년층은 투자를 공교육이 아닌 주식과 가상자산..."
"나도 도파민 중독일까?","http://www.sjsori.com/news/articleView.html?idxno=67042","세종의 소리","가장 위험한 것은 이 도파민 중독이 모든 연령대에서도 발생할 수 있지만, 10대에서 20대가 가장 취약한 것으로 알려져 있다. 실제로, 미국 월스트리트저널(WSJ) 칼럼니스트인 줄리 자르곤은 최근 "틱톡이나 릴스와 같은 짧은 형식의 콘텐츠를 지나치게 많이 소비한 청소년이나 어린이들이 즉각적인 만족을 제공하지..."
"경기도민 출근에 평균 39분 소요, 서울까지는 67분… 1.7배 더 걸려","https://www.seoul.co.kr/news/newsView.php?id=20231225008002&wlog_tag3=naver","서울신문언론사 선정","경기도는 지난 9월 1일부터 15일까지 3만 1740가구 15세 이상 6만 2257명을 대상으로 복지, 주거와 교통, 문화와 여가, 교육, 소득과 소비, 일자리와... 서울로 출근은 30대(25.2%)가 가장 많았고, 20대(23.7%)가 뒤를 이었다. 연령이 높아질수록 서울로의 출근은 적고 거주 시군 내 출근 비율이 높게..."
"조(兆)‧조‧조…터널 지나는 백화점, 새해 되살아날까","https://www.nocutnews.co.kr/news/6068097","노컷뉴스","얼어붙은 소비심리 속 유통업계가 고전을 면치 못하고 있는 가운데, VIP를 겨냥한 고급화와 MZ세대 공략에 방점을 둔 백화점 업계에서는 매출 신기록... 구매 고객 중 30대 이하가 40%에 달하고, 20대가 10%를 차지했으며, 신규 고객 매출의 절반은 20~30대다. 스트리트패션, 신진 디자이너 브랜드 등 영패션..."
"경기도민의 비애?… 서울로 출근 ‘67분’","https://news.kmib.co.kr/article/view.asp?arcid=0924336432&code=11131412&cp=nv","국민일보","경기도는 24일 지난 9월 1일부터 15일까지 도내 3만1740가구 내 15세 이상 6만2257명을 대상으로 복지, 주거와 교통, 문화와 여가, 교육, 소득과 소비... 연령대별로 서울로 출근은 30대(25.2%)가 가장 많고, 20대(23.7%)가 뒤를 이었다. 연령이 높아질수록 서울로의 출근은 적고 거주 시·군 내 출근 비율이..."
"기획사에 앨범 쓰레기 반납시위... 세계 K팝 팬과 기후위기 맞서는 그녀","https://www.chosun.com/culture-life/culture_general/2023/12/25/LDRXCMFTK5ADDM7K27J33OBYRI/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news","조선일보언론사 선정","“10·20대 여성 팬들이 많은 K팝 팬덤을 그대로 따라간다. 우리의 주요 활동은 이들이 자주 사용하는 트위터, 인스타그램, 페이스북 등 소셜미디어에... 각국 유명 브랜드들이 앞다퉈 한국 가수들을 기용해 젊은 세대 소비자를 겨냥 중이다. 그 상품이 정작 미래 세대의 기후 환경을 망치는 방식으로..."
"디지털 불멍 하며 커피 한잔…가전매장이 달라졌다","https://www.joongang.co.kr/article/25217232","중앙일보","서용구 숙명여대 경영학과 교수는 “Z세대는 디지털 네이티브라, 오프라인 경험에 대한 동경이 있어 즐길 수 있는 공간을 만들어 놓으면 만족감이 높다”며 “20대 때의 소비 태도가 평생의 소비를 결정한다는 연구 결과도 있기에, 이들과의 관계를 강화하는 건 브랜드에 중요하다”고 말했다."
""尹에 흔들리지 않을 인물"…한동훈, 공관위원장 누구 선택할까","https://www.dailian.co.kr/news/view/1310096/?sc=Naver","데일리안언론사 선정","최진 원장도 "한 위원장 자체가 이미 소신파에 젊고 참신한 이미지를 선점하고 소비해버렸기 때문에 공관위원장은 정무적이고 정치 경험이 풍부한 원로급... 지난 2020년 21대 총선 정국에서 황교안 전 미래통합당 대표와 김형오 전 공관위원장 사이에서 벌어진 사천(私薦) 논란과 지난 2016년 20대 총선을 앞둔..."
"[경기도] 경기도민 출근시 평균 39분, 서울로 출근은 1시간 7분 걸려","https://www.psnews.co.kr/news/articleView.html?idxno=2042422","퍼블릭뉴스","경기도는 지난 9월 1일부터 15일까지 도내 3만 1,740 가구 내 15세 이상 6만 2,257명을 대상으로 복지, 주거와 교통, 문화와 여가, 교육, 소득과 소비... 연령대별로는 모든 연령대에서 거주 시군으로 출근하는 비중이 가장 높으며, 서울로 출근은 30대(25.2%)가 가장 많고, 20대(23.7%)가 뒤를 이었다. 연령이..."
"플랫폼서 대세 된 ‘쇼트폼’…네이버 등 차별화로 ‘추격’","https://www.khan.co.kr/it/it-general/article/202312242140015","경향신문","쇼트폼은 이용자들의 전체 영상 소비 시간이 길어 플랫폼 업계에 매력적인 시장으로 떠올랐다. 앱·리테일 분석 서비스 와이즈앱·리테일·굿즈에... 업계 관계자는 “쇼트폼이 10·20대를 넘어 30·40대 등 다양한 연령대가 이용하는 콘텐츠로 자리 잡기 시작했다”며 “동영상에서 시작된 쇼트폼 인기가 음악과..."
"프랑스, 와인소비 감소…10명 중 1명만 매일 와인 소비","http://www.g-enews.com/ko-kr/news/article/news_all/202312242104512504112616b072_1/article.html","글로벌이코노믹","농수산업진흥공사는 "세대교체로 인해 정기적으로 와인을 마시는 사람이 줄고 있고, 전반적인 알코올 소비도 감소 추세"라고 원인을 분석했다. 조사 결과에 따르면 50세 이상 가운데 매일 와인을 마신다고 응답한 비율은 18%이지만, 20대나 30대에서 이 비율은 10%가 안 된다. 매주 와인을 마신다는..."
"서울 출근 경기도민, 평균 1시간7분 걸려","https://www.khan.co.kr/national/national-general/article/202312242104015","경향신문","경기도는 지난 9월1~15일 15세 이상 6만2257명을 대상으로 복지, 주거와 교통, 문화와 여가, 교육, 소득과 소비, 일자리와 노동 등 6개 부문에 대한... 이어 20대가 23.7%, 40대가 21.9%, 10대 18.7% 등의 순이다. 교통수단은 승용차가 54.1%, 버스 18.3%, 전철·지하철 13.1%, 걸어서 10.4%로 나타났다. 거주하는..."
"'와인의 나라', 와인을 마시지 않는다","http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202312240312&t=NN","한국경제TV언론사 선정","농수산업진흥공사는 "세대교체로 인해 정기적으로 와인을 마시는 사람이 줄고 있고, 전반적인 알코올 소비도 감소 추세"라고 원인을 파악했다. 조사 결과에 따르면 50세 이상 가운데 매일 와인을 마신다고 응답한 비율은 18%이지만, 20대나 30대에서 이 비율은 10%가 안 된다. 매주 와인을 마신다는..."
"[칼럼] 이것은 그녀의 이야기가 아니다","https://www.artinsight.co.kr/news/view.php?no=68056","아트인사이트","대상으로 소비되지 않는다는 것은 가히 바람직한 현상이라고 평가할 수 있을 법하다. 다만, 미디어 속에서 드러나는 여성의 주체성을 고양하기 위해... 이 험난한 사회 속에 아직 온전히 자리잡지 못한 두 20대 여성 간의 사랑을 담은 <연애담>은 그 제목 그대로 미숙한 청춘의 시기를 겪어본 이들이라면 누구나..."
"프랑스인 10명 중 1명만 매일 와인 소비…"세대교체 영향"","https://www.yna.co.kr/view/AKR20231224038900081?input=1195m","연합뉴스언론사 선정","농수산업진흥공사는 "세대교체로 인해 정기적으로 와인을 마시는 사람이 줄고 있고, 전반적인 알코올 소비도 감소 추세"라고 원인을 분석했다. 조사 결과에 따르면 50세 이상 가운데 매일 와인을 마신다고 응답한 비율은 18%이지만, 20대나 30대에서 이 비율은 10%가 안 된다. 매주 와인을 마신다는..."
"경기도민 평균 출근시간 39분…서울 출근은 1시간 7분 소요","https://www.nspna.com/news/?mode=view&newsid=674870","NSP통신","경기도는 지난 9월 1일부터 15일까지 도내 3만 1740가구 내 15세 이상 6만 2257명을 대상으로 복지, 주거와 교통, 문화와 여가, 교육, 소득과 소비... 연령대별로는 모든 연령대에서 거주 시군으로 출근하는 비중이 가장 높으며, 서울로 출근은 30대(25.2%)가 가장 많고 20대(23.7%)가 뒤를 이었다. 연령이..."
"[컨슈머리포트] 연말 연시 ‘꾸안꾸룩’ 돋보이게… 표현·지속력 있는...","https://www.kmib.co.kr/article/view.asp?arcid=0924336266&code=11151600&cp=nv","국민일보","국민컨슈머리포트는 립틴트를 찾는 소비자들을 돕기 위해 전문가들과 함께 립틴트 베스트셀러를 평가했다. 언제나 그렇듯 ‘내돈내산’의... 선명한 색감과 표현력을 선호하는 10대 후반 20대 초반의 취향을 잘 담아냈다. 김정숙 교수는 “뭉치지 않고 잘 발리며 글로시한 광택이 은은하게 나타나 입술을..."
"“신혼여행 누가 요즘 하와이로 가요”…2030 몰려간다는 ‘이 나라’","https://www.mk.co.kr/article/10905815","매일경제언론사 선정","한편 해외여행에서 나이별 최대 매출을 살펴보면 20대는 상대적으로 쇼핑에 가장 관심이 많았고, 30대는 20대보다 음식 매출액이 약 2배 이상 높았다. 40대의 경우 고급 숙소 소비가 많았다. 또 올해 60대 이상 시니어 여행지의 경우 미국의 비중이 앞도적으로 높았고 그 뒤를 캐나다 등이 이었다. 거주지별로는..."
"경기도민 서울 출근길 평균 67분 소요","http://www.fnnews.com/news/202312241827325643","파이낸셜뉴스","경기도는 지난 9월 1일부터 15일까지 도내 3만1740가구 내 15세 이상 6만2257명을 대상으로 복지, 주거와 교통, 문화와 여가, 교육, 소득과 소비... 연령대별로는 모든 연령대에서 거주 시·군으로 출근하는 비중이 가장 높으며, 서울로 출근은 30대(25.2%)가 가장 많고, 20대(23.7%)가 뒤를 이었다. 연령이..."
"경기도민 출근 시간 평균 39분… 서울까지 소요 시간은 67분","http://moneys.mt.co.kr/news/mwView.php?no=2023122409550830266","머니S","24일 경기도에 따르면 지난 9월1~15일까지 도내 3만1740가구 내 15세 이상 6만 2257명을 대상으로 복지, 주거와 교통, 문화와 여가, 교육, 소득과 소비... 20대(23.7%)가 뒤를 이었고 연령이 높아질수록 서울로의 출근은 적고 거주 시군 내 출근 비율이 높았다. 출근 시 주로 이용하는 교통수단은 승용차(54.1..."
"경기도, 도민 출근시 평균 39분···서울로 출근은 1시간 7분","http://www.enewstoday.co.kr/news/articleView.html?idxno=2072029","이뉴스투데이","이번 조사는 지난 9월 1일부터 15일까지 도내 3만1740가구 내 15세 이상 6만2257명을 대상으로 복지, 주거와 교통, 문화와 여가, 교육, 소득과 소비... 연령대별로는 모든 연령대에서 거주 시군으로 출근하는 비중이 가장 높으며, 서울로 출근은 30대(25.2%)가 가장 많고, 20대(23.7%)가 뒤를 이었다. 연령이..."
"경기도민 평균 출근시간 39분…서울 출근은 1시간 7분","http://www.newsis.com/view/?id=NISX20231224_0002569610&cID=14001&pID=14000","뉴시스언론사 선정","24일 경기도는 지난 9월 1~15일 도내 3만 1740가구 내 15세 이상 6만 2257명을 대상으로 복지, 주거와 교통, 문화와 여가, 교육, 소득과 소비, 일자리와... 모든 연령대에서 거주 시군으로 출근하는 비중이 가장 높으며, 서울로 출근은 30대(25.2%)가 가장 많고, 20대(23.7%)가 뒤를 이었다. 연령이 높아질수록..."
"경기도민 평균 출근 시간은 39분…서울 출근 경우 67분","https://www.munhwa.com/news/view.html?no=2023122401039910018008","문화일보언론사 선정","경기도는 지난 9월 1일부터 15일까지 도내 3만1740가구 내 15세 이상 6만2257명을 대상으로 복지, 주거와 교통, 문화와 여가, 교육, 소득과 소비... 연령대별로는 모든 연령대에서 거주 시·군으로 출근하는 비중이 가장 높으며, 서울로 출근은 30대(25.2%)가 가장 많고, 20대(23.7%)가 뒤를 이었다. 연령이..."
"경기도민 서울 출근 1시간7분…평균 소요 시간은 39분","https://www.etnews.com/20231224000015","전자신문","경기도는 지난 9월1일부터 15일까지 도내 3만1740가구 내 15세 이상 6만2257명을 대상으로 복지, 주거와 교통, 문화와 여가, 교육, 소득과 소비... 연령대별로는 모든 연령대에서 거주 시·군으로 출근하는 비중이 가장 높으며, 서울로 출근은 30대(25.2%)가 가장 많고, 20대(23.7%)가 뒤를 이었다. 연령이..."
"“선넘은 얼죽아” 인기 女아이돌까지 인증…최강한파도 ‘찬 커피’ 열...","http://news.heraldcorp.com/view.php?ud=20231224000096","헤럴드경제언론사 선정","전체 아이스 메뉴 구매 고객 중 30대가 39%, 20대가 31.2%를 차지했다. 반면 같은 기간 카페25의 뜨거운 음료 매출은 12.5% 증가했다. 이를 놓고 GS25 관계자는 "'얼죽아' 트렌드가 반영된 결과로 보인다"고 했다. 그런가 하면 메가MGC커피가 소비자들이 올해 1월1일~12월13일 한 해 어떤 음료를 가장 많이..."
"불황에도 연 매출 '3조 원' 돌파… 국내 백화점 최초","https://www.polinews.co.kr/news/articleView.html?idxno=628791","폴리뉴스","신세계는 소비 한파 등 어려운 여건에서도 탄탄한 우수고객층(VIP)을 기반으로 성장을 이어왔고, 20·30세대와 외국인 고객을 끌어안은 덕에 3조를... 구매객 중 30대 이하는 40%, 20대는 10%로 집계됐다. 지난해부터 패션 중심으로 전문관을 리뉴얼하고 MZ세대가 선호하는 브랜드로 공간을 채운 것이 주효했다는..."
"경기도민 출근시 평균 39분, 서울 출근은 1시간 7분 소요","http://www.fntoday.co.kr/news/articleView.html?idxno=310220","파이낸스투데이","소득과 소비, 일자리와 노동 등 6개 부문에 대한 사회조사를 실시했다. 조사 결과 15세 이상 도민 10명 중 6명이 출근을 하고 있으며 출근 지역은... 연령대별로는 모든 연령대에서 거주 시군으로 출근하는 비중이 가장 높으며, 서울로 출근은 30대(25.2%)가 가장 많고, 20대(23.7%)가 뒤를 이었다. 연령이..."
"경기도민 출근 평균 소요 시간 39분…서울로 출근은 1시간 7분 걸려","http://www.econonews.co.kr/news/articleView.html?idxno=318957","이코노뉴스","경기도는 지난 9월 1일부터 15일까지 도내 3만 1,740가구 내 15세 이상 6만 2,257명을 대상으로 복지, 주거와 교통, 문화와 여가, 교육, 소득과 소비... 연령대별로는 모든 연령대에서 거주 시군으로 출근하는 비중이 가장 높으며, 서울로 출근은 30대(25.2%)가 가장 많고, 20대(23.7%)가 뒤를 이었다. 연령이..."
"경기도민 출근시 평균 39분, 서울로 출근은 1시간 7분 걸려","http://www.m-i.kr/news/articleView.html?idxno=1078644","매일일보","소득과 소비, 일자리와 노동 등 6개 부문에 대한 사회조사를 실시했다. 조사 결과 15세 이상 도민 10명 중 6명이 출근을 하고 있으며 출근 지역은... 연령대별로는 모든 연령대에서 거주 시군으로 출근하는 비중이 가장 높으며, 서울로 출근은 30대(25.2%)가 가장 많고, 20대(23.7%)가 뒤를 이었다. 연령이..."
"경기도민 출근시 평균 39분, 서울로 출근은 1시간 7분 소요","https://www.newscj.com/news/articleView.html?idxno=3093759","천지일보","경기도는 지난 9월 1일부터 15일까지 도내 3만 1740가구 내 15세 이상 6만 2257명을 대상으로 복지, 주거와 교통, 문화와 여가, 교육, 소득과 소비... 연령대별로는 모든 연령대에서 거주 시군으로 출근하는 비중이 가장 높으며, 서울로 출근은 30대(25.2%)가 가장 많고, 20대(23.7%)가 뒤를 이었다. 연령이..."
"경기도, 도민 출근 시 평균 39분…서울로 출근은 1시간 7분 걸려","https://www.ajunews.com/view/20231224102359323","아주경제","com 경기도는 지난 9월 1일부터 15일까지 도내 3만1740가구 15세 이상 6만2257명을 대상으로 복지, 주거와 교통, 문화와 여가, 교육, 소득과 소비... 연령대별로는 모든 연령대에서 거주 시군으로 출근하는 비중이 가장 높으며 서울로 출근은 30대(25.2%)가 가장 많고 20대(23.7%)가 뒤를 이었다. 연령이..."
"경기도민 출근길 평균 39분 걸린다","https://www.sedaily.com/NewsView/29YMX5INU7","서울경제","경기도는 지난 9월 1일부터 15일까지 도내 3만 1740가구 내 15세 이상 6만 2257명을 대상으로 복지, 주거와 교통, 문화와 여가, 교육, 소득과 소비... 서울로 출근은 30대(25.2%)가 가장 많고, 20대(23.7%)가 뒤를 이었다. 연령이 높아질수록 서울로의 출근은 적고 거주 시·군 내 출근 비율이 높게 나타났다. 시..."
"경기도민 출근 소요시간, 서울 1시간 7분...평균 39분 걸려","https://www.ekn.kr/web/view.php?key=20231224010007331","에너지경제","도는 지난 9월 1일부터 15일까지 도내 3만 1740가구 내 15세 이상 6만 2257명을 대상으로 복지, 주거와 교통, 문화와 여가, 교육, 소득과 소비, 일자리와... 연령대별로는 모든 연령대에서 거주 시군으로 출근하는 비중이 가장 높으며 서울로 출근은 30대(25.2%)가 가장 많고, 20대(23.7%)가 뒤를 이었다...."
"경기도민 출근 소요시간 평균 39분…서울 출근은 67분","https://www.pressian.com/pages/articles/2023122410481326654?utm_source=naver&utm_medium=search","프레시안","사회조사는 △복지 △주거와 교통 △문화와 여가 △교육 △소득과 소비 △일자리와 노동 등 6개 부문에 대해 이뤄졌다. 조사 결과 도민 10명 중... 연령대별로는 모든 연령대에서 거주 시군으로 출근하는 비중이 가장 높으며, 서울 출근은 30대(25.2%)가 가장 많고, 20대(23.7%)가 뒤를 이었다. 연령이..."
"경기도민, 서울 출근 1시간 7분 걸려…과천 10명 중 5명 ‘서울 출근’","https://www.khan.co.kr/economy/real_estate/article/202312241011001","경향신문언론사 선정","경기도는 지난 9월 1~15일 15세 이상 6만2257명을 대상으로 복지, 주거와 교통, 문화와 여가, 교육, 소득과 소비, 일자리와 노동 등 6개 부문에 대한... 이어 20대가 23.7%, 40대가 21.9%, 10대 18.7% 순이다. 출근 시 교통수단은 승용차가 54.1%, 버스 18.3%, 전철·지하철 13.1%, 걸어서 10.4%로 나타났다. 거주하는..."
"경기도민 평균 출근 시간 39분…20%는 서울로","http://news.tf.co.kr/read/national/2063674.htm","더팩트언론사 선정","경기도는 9월 1~15일 15세 이상 도민 6만 2257명을 대상으로 복지, 주거·교통, 문화·여가, 교육, 소득·소비, 일자리·노동 등 6개 부문 2023년... 모든 연령대에서 거주 시·군으로 출근하는 비중이 가장 높았고, 서울로 출근은 30대(25.2%)와 20대(23.7%)가 많았다. 연령이 높을수록 서울보다는 거주 시..."
"경기도민 출근 시간은 평균 39분...서울로 가면 67분 걸려","http://www.fnnews.com/news/202312240945534523","파이낸셜뉴스언론사 선정","경기도는 지난 9월 1일부터 15일까지 도내 3만1740가구 내 15세 이상 6만2257명을 대상으로 복지, 주거와 교통, 문화와 여가, 교육, 소득과 소비... 연령대별로는 모든 연령대에서 거주 시·군으로 출근하는 비중이 가장 높으며, 서울로 출근은 30대(25.2%)가 가장 많고, 20대(23.7%)가 뒤를 이었다. 연령이..."
"경기도민 출근시 평균 39분…서울로 출근은 1시간 7분 걸려","https://www.dailian.co.kr/news/view/1310023/?sc=Naver","데일리안언론사 선정","경기도는 지난 9월 1일부터 15일까지 도내 3만1740가구 내 15세 이상 6만2257명을 대상으로 복지·주거와 교통·문화와 여가·교육·소득과 소비... 연령대별로는 모든 연령대에서 거주 시군으로 출근하는 비중이 가장 높으며, 서울로 출근은 30대(25.2%)가 가장 많고, 20대(23.7%)가 뒤를 이었다. 연령이..."
"경기도민 출근시 평균 39분, 서울로 출근은 1시간 7분 걸려","https://www.viva100.com/main/view.php?key=20231224010007359","브릿지경제","경기도는 지난 9월 1일부터 15일까지 도내 3만 1,740가구 내 15세 이상 6만 2,257명을 대상으로 복지, 주거와 교통, 문화와 여가, 교육, 소득과 소비... 연령대별로는 모든 연령대에서 거주 시군으로 출근하는 비중이 가장 높으며, 서울로 출근은 30대(25.2%)가 가장 많고, 20대(23.7%)가 뒤를 이었다. 연령이..."
"경기도민 출근시간 평균 39분…서울 출근은 1시간7분","https://view.asiae.co.kr/article/2023122409165352198","아시아경제언론사 선정","경기도는 지난 9월1일부터 15일까지 도내 3만1740가구 내 15세 이상 6만2257명을 대상으로 복지, 주거와 교통, 문화와 여가, 교육, 소득과 소비... 서울로 출근은 30대(25.2%)와 20대(23.7%)가 많았다. 연령이 높아질수록 서울로의 출근은 적고 거주 시군 내 출근 비율이 높았다. 시군별로 보면 거주하는 시군..."
"경기도민 출근 시 평균 시간 39분...서울로 출근 시 1시간 7분","http://www.newspim.com/news/view/20231224000026","뉴스핌","24 경기도는 지난 9월 1일부터 15일까지 도내 3만 1740가구 내 15세 이상 6만 2257명을 대상으로 복지, 주거와 교통, 문화와 여가, 교육, 소득과 소비... 연령대별로는 모든 연령대에서 거주 시군으로 출근하는 비중이 가장 높으며, 서울로 출근은 30대(25.2%)가 가장 많고, 20대(23.7%)가 뒤를 이었다. 연령이..."
"[주간브리핑] 현대차그룹, 역대 최대 임원 승진인사…쿠팡, 명품에 손뻗...","http://www.srtimes.kr/news/articleView.html?idxno=148244","SR타임스","파페치는 루이비통·생로랑·샤넬·에르메스 등 1,400개 명품브랜드를 글로벌 190개국 이상 소비자에게 판매하는 온라인 럭셔리 플랫폼으로, 포르투갈... 연령별 고객 비율은 20대 10%를 포함해 30대 이하가 구매객의 40%에 달했다. 또한, 외국인 고객의 경우, 해외 100여 개국 외국인이 강남점을 찾으면서..."
"경기도, 평균 출근 소요시간 37분... 서울 출근 1시간 7분","https://www.sportsseoul.com/news/read/1383629?ref=naver","스포츠서울","소득과 소비, 일자리와 노동 등 6개 부문에 대한 사회조사 결과다. 24일 이에 따르면 15세 이상 도민 10명 중 6명이 출근을 하고 있으며 출근... 연령대별로는 모든 연령대에서 거주 시군으로 출근하는 비중이 가장 높으며, 서울로 출근은 30대(25.2%)가 가장 많고, 20대(23.7%)가 뒤를 이었다. 연령이..."
"非시리즈·역사물로 천만 관객…韓영화 희망 보여준 '서울의 봄'","https://www.yna.co.kr/view/AKR20231223027200005?input=1195m","연합뉴스","일회성 소비 넘어 '무비 저널리즘' 효과…한국 현대사 주목 계기 스릴러 같은 박진감·황정민 '분노 유발' 연기 눈길…젊은 층 입소문 국내 영화계가... '서울의 봄' 관객 연령층이 20대와 30대에 몰리면서 온라인이나 사회관계망서비스(SNS)에서 주목받았다고 영화계는 보고 있다. CGV 기준 20대 관객은 25％, 30대는..."
"경기도민의 비애?…서울로 출근 67분 걸려, 2030 최다","https://news.kmib.co.kr/article/view.asp?arcid=0019002007&code=61121111&cp=nv","국민일보언론사 선정","경기도는 24일 지난 9월 1일부터 15일까지 도내 3만1740가구 내 15세 이상 6만2257명을 대상으로 복지, 주거와 교통, 문화와 여가, 교육, 소득과 소비... 연령대별로 서울로 출근은 30대(25.2%)가 가장 많고, 20대(23.7%)가 뒤를 이었다. 연령이 높아질수록 서울로의 출근은 적고 거주 시·군 내 출근 비율이..."
"‘사과의 공습’, ‘실적 악화’…카드사, 일 년 내내 진땀 뺐네","https://economist.co.kr/article/view/ecn202312200053","이코노미스트언론사 선정","20대 51%, 30대 28%였으며 40대도 12%의 이용률을 기록해 만만찮은 수치를 나타냈다. 회원 수도 KB국민카드를 제치고 3위에 등극해 현대카드는 애플페이... 참여사들은 국내 소비자들의 결제수단 선택 폭 확대와 해외 간편결제사들의 국내 가맹점 참여를 기대하고 있다. 카드사들은 2022년 말, 앱카드 상호연동..."
"[글로벌 경제지표] 개인소비지출 전달보다 하락…실업청구건수 및 주택...","https://biz.sbs.co.kr/article_hub/20000149909?division=NAVER","SBS Biz","미국 상무부는 현지시간 22일 11월 개인소비지출 (PCE) 가격지수는 전달보다 0.1% 하락했고, 1년 전보다 2.6% 상승했다고 발표했습니다. 식료품과... <이번주 일정> (우리시간 기준) 26일 화요일 미국 10월 S&P/CS 20대 도시 주택가격지수 미국 10월 주택가격지수 27일 수요일 미국 12월 댈러스 연준..."
