Title,Link,Press,Description
"분리수거 '라벨 제거'가 가장 불편해..이제 단독주택에서도 투병페트병...","http://www.dailypop.kr/news/articleView.html?idxno=56782","데일리팝","한국소비자원이 투명페트병 분리배출 과정에서 소비자들이 겪는 문제점을 조사한 결과, '라벨 제거'를 가장 불편해하는 것으로 나타났다. 최근 6개월... 20대 성인남녀 30명과 함께 수축라벨 음료 페트병 20종을 대상으로 절취선이 라벨 분리에 도움이 되는지를 평가한 결과, 분리 용이성은 5점 척도 기준 '2.82점..."
"[NW 올해 이슈⑤-MZ세대] 우리 사회 중심축 부상…그들은 누구인가","http://www.newswatch.kr/news/articleView.html?idxno=57612","뉴스워치","명품 소비가 눈에 띄게 증가하고 있다"고 분석했다. 이어 "대형 백화점의 명품 매출에서 MZ세대로 불리는 20~30대가 차지하는 비율은 계속 증가하고 있으며, 세대별 매출 비중 중 20대는 10.9%, 30대는 39.8%를 차지했다"며 "이 속도라면 내년에는 명품 전체 매출 중 절반 이상을 20~30대가 차지할 것으로 예측된다..."
"지방소멸, 고향이 사라진다","http://www.domin.co.kr/news/articleView.html?idxno=1366110","전북도민일보","연령별로는 수도권 유입 인구의 4분의 3 이상이 20대이다. 일자리를 찾아 지방을 떠나는 젊은층의 수도권 쏠림 현상이 심각하다는 반증이다. 이처럼 지방... 특히 도시 구성원 중 소비력이 높은 30~40대의 젊은층 비율과 생산가능 인구 비율이 72.33%로 전국 1위를 기록했다. 이처럼 화성시에 인구가 몰리고 있는..."
"권영진 시장 “2022년은 위대한 대구 건설의 원년”","http://www.kukinews.com/newsView/kuk202112270158","쿠키뉴스","또 시민들의 소비촉진을 위해 1181억원을 지원하고 자금난을 겪고 있는 소상공인과 기업의 금융지원 등 경영안정망 강화를 위해 2조 3130억원을... 권영진 대구시장은 “2022년은 제20대 대통령선거와 제8회 지방선거가 연이어 치러지면서 커다란 정치적 변화가 예상되는 대전환의 시기”라며 “새로운 시대..."
"[데일리픽] 반도체 수급난, 내년 하반기까지…먹는 코로나 치료제 1월 도...","http://www.digitaltoday.co.kr/news/articleView.html?idxno=429881","디지털투데이","소비 전력은 낮지만, 기존 블루투스보다 더 뛰어난 음질을 제공한다. 때문에 스마트폰이나 무선 헤드폰을 사용할 때 더 긴 배터리 수명을 누릴 수... 올해 전기차 렌트 수요를 이끈 연령은 30대(44%)가 가장 높았고, 이어 20대(24%), 40대(21%), 50대(9%), 60대 이상(2%) 순이었다. 운전에 익숙하면서도 전기차에 대한..."
"[기획특집] 파주시 '교통혁신' 최대 성과...내년 역점사업 완수","http://www.jeonmae.co.kr/news/articleView.html?idxno=866980","전국매일신문","응답자 중 여성이 55.8%로 남성 44.2%보다 11.6%p 많았으며 연령은 30대가 40.4%로 가장 많고 이어 40대 29.3%, 20대 18.2%, 50대 7.9%순으로 고르게 분포됐다. 1위... 또 지역 골목상권과 전통시장에서의 소비 확대에 기여했다. 또 지역화폐는 5% 캐시백이 지급되는 공공배달앱 '배달특급'에서도 사용할 수 있어..."
"[코로나19의 그늘] ③청년, 주도하거나 휘둘리거나","http://www.metroseoul.co.kr/article/20211227500359","메트로신문","미래세대에 대비하면서도 현재의 자신에게 행복을 줄 수 있는 소비에는 거침없이 투자하는 특성때문이다. 그들은 코로나19 이후 영끌(영혼까지 끌어... 가상화폐 신규계좌도 20대가 173만8757명(32%), 30대가 169만1823명(31%)으로 63%를 차지했다. 다만 문제는 청년들의 경우 과도한 빚을 갚기에는..."
"[이슈크래커] “그냥 주워서 키우면 안돼?”…‘반려돌’ 사는 시대","https://www.etoday.co.kr/news/view/2090746","이투데이","이같은 소식을 들은 소비자들의 반응도 다양합니다. 반려돌도 일반 애완동물처럼 애정을 부을 수 있는 대상이라는 의견이 있는 반면, 돌을 돈을 주고... 특히 20대와 30대는 우울 평균 점수와 우울 위험군 비율이 가장 높았다고 하는데요. 20대, 30대 우울 위험군 비율은 각각 30.0%, 30.5%로, 60대(14.4%)보다 2배..."
"['공인 탐정' 논의 재점화할까] 스토킹 살해범, 흥신소 통해 피해자 주...","http://www.naeil.com/news_view/?id_art=409424","내일신문","하지만 탐정업 관리 법안은 17대~20대 국회까지 9차례나 발의됐지만 무산됐다. 변호사협회 등 이해관계자의 반대, 경찰청과 법무부의 소관 문제가 얽혔기... 높다"며 "소비자 입장에서도 어떤 사람이 해당 업체를 운영하는지, 혹시 범죄자는 아닌지 확인할 방법이 없다"고 우려했다. 이어 "공인 탐정이 생기면..."
"2022년 시민과 함께 위대한 대구 건설의 元年으로","http://www.bzeronews.com/news/articleView.html?idxno=499408","불교공뉴스","넷째, 코로나19 방역에 헌신적으로 동참하고 있는 시민들의 소비촉진을 위해 1,181억 원을 지원한다. ▲대구행복페이 1조 원 규모 발행 ▲대구형 배달앱... 권영진 대구시장은 "2022년은 제20대 대통령선거와 제8회 지방선거가 연이어 치러지면서 커다란 정치적 변화가 예상되는 대전환의 시기"라며 "새로운 시대..."
"[인뱅삼국지②] 케이뱅크, 4년만 흑자전환… 토스 ‘중저신용자’ 품었...","https://www.viva100.com/main/view.php?key=20211227010007819","브릿지경제","최근 출범 이후 처음으로 전 직군에 걸쳐 채용연계형 인턴을 모집하면서 인력 확대에도 나섰다.장기 고객이 될 가능성이 높은 20대 이하 고객 비중도 31.... 수시입출금 통장인데도 시중은행 예적금 금리보다 높은 금리를 제공한다는 점이 소비자들의 관심을 끌었다. 사전 신청고객으로만 170만명이 몰렸다...."
"전기차 렌트, 절반 이상은 이 차 택했다…2위와 격차 50%P이상","http://news.mt.co.kr/mtview.php?no=2021122714412061194","머니투데이","전기차를 가장 많이 빌린 연령은 30대(44%), 20대(24%), 40대(21%), 50대(9%), 60대 이상(2%) 순이었다. 카모아는 30대 비율이 가장 높은 이유에 대해 "가치 소비를 지향하면서도 운전에 익숙한 세대이기 때문"이라고 풀이했다. 탄소배출 감소라는 가치소비, 낮은 주행 비용에 대한 가격대비성능비 측면에서..."
"블리스, 직장인 10명중 9명 사내복지 중요, 복지 서비스 관련 설문 결과...","http://www.kdpress.co.kr/news/articleView.html?idxno=109521","데일리경제","설문 참여 비율은 여성 53%, 남성 47%, 연령대로는 50대가 27.7%로 가장 높았으며, 30대(26%), 40대(25.6%), 20대(19.3%) 순이었다. 설문조사에 따르면, 직원에 대한... 블리스 측은 "식품 성분 분석 앱 '엄선'의 조사에 따르면 소비자가 선호하는 커피는 원두커피 67%, 라떼·마키야또 등 52%로 나타났다"며, "고객 니즈와..."
"결혼정보회사 가연, 남녀 77% 가장 중요한 기념일 ‘생일’","http://www.beyondpost.co.kr/view.php?ud=2021122714211171666cf2d78c68_30","비욘드포스트","20대(23만 2,600원)보다 30대(26만 5,000원)의 평균 금액이 약간 더 높았다. 여성(24만 600원)보다는 남성(25만 7,000원)의 평균 금액보다 미세하게 더... ‘식사(22.4%)’, ‘현금(10.6%)’, ‘여행(8.2%)’과 ‘기타(0.6%)’ 순이었는데, 1인 25만원 선의 비용은 대체로 선물이나 식사를 위해 소비하는 것으로..."
"블리스커피, 복지 관련 설문 결과 발표","http://www.beyondpost.co.kr/view.php?ud=2021122714150630716cf2d78c68_30","비욘드포스트","연령대로는 50대가 27.7%로 가장 높았으며, 30대(26%), 40대(25.6%), 20대(19.3%)가 그 뒤를 이었다. ‘직원에 대한 복지 서비스 제공이 중요한가’를 묻는... 다만 식품 성분 분석 앱 ‘엄선’의 조사에 따르면 소비자가 선호하는 커피는 원두커피 67%, 라떼·마키야또 등 52%로 나타난 바 있다. 고객 니즈와 공급의..."
"블리스, 사내 복지 서비스 ‘커피’ 선호도 설문 조사자료 발표","https://sports.donga.com/article/all/20211227/110968398/2","스포츠동아","연령대로는 50대가 27.7%로 가장 높았으며, 30대(26%), 40대(25.6%), 20대(19.3%)가 그 뒤를 이었다. 특히 응답자 대부분은 사내 복지 서비스로 ‘커피’를... 다만 식품 성분 분석 앱 ‘엄선’의 조사에 따르면 소비자가 선호하는 커피는 원두커피 67%, 라떼·마키야또 등 52%로 나타난 바 있다. 고객 니즈와 공급의..."
"“전기차 렌트 연 400% 성장...코나EV 인기 1위”","https://www.sedaily.com/NewsView/22VGFL0E9V","서울경제","20대(24%), 40대(21%), 50대(9%), 60대 이상(2%) 등이 뒤를 이었다. 가치 소비를 지향하면서 운전에 익숙한 세대인 30대가 전기차 렌트 성장세를 주도한다는 게 회사 측의 분석이다. 지역별로는 국내 최대 관광지이면서 전기차 인프라면에서 우위에 있는 제주도가 압도적으로 높았다. 또 부산, 서울, 경북, 전남..."
"권영진 대구시장 "2022년, 시민과 함께 '위대한 대구 건설 원년' 만들어...","https://ilyo.co.kr/?ac=article_view&entry_id=419689","일요신문","특히 코로나19 방역에 헌신적으로 동참하고 있는 시민들의 소비촉진을 위해 1181억원을 지원한다. 이를 보면 대구행복페이 1조원 규모 발행, 대구형... 권영진 대구시장은 "2022년은 제20대 대통령선거와 제8회 지방선거가 연이어 치러지면서 커다란 정치적 변화가 예상되는 대전환의 시기"라며, "새로운 시대..."
"황기숙 의정부YWCA 사무총장, 이달 말 정년퇴임","http://www.dailyimpact.co.kr/news/articleView.html?idxno=74249","딜사이트경제TV","의정부시민단체의 전설로 불리는 황 사무총장은 지난 1984년 대학을 갓 졸업한 20대 중반에 전국YWCA 최연소 사무총장으로 의정부YWCA에 부임한 이후 38여년의 세월을 풀뿌리 여성기독NGO에서 오로지 한 길만을 걸어왔다. 그의 재임기간이 말해 주듯 황 사무총장은 YWCA 역사와 지역의 여성운동, 소비자 및..."
"인덕대, 생애최초 청년창업 지원사업 성과발표회 성료","http://www.sentv.co.kr/news/view/608094","서울경제TV","중소벤처기업부가 주최한 ‘2021년 생애최초 청년창업 지원사업’은 창업·사회경험이 부족한 20대 청년을 대상으로 유망 창업인재 발굴과 초기... 맺고 소비자에게 판매될 수 있었다”고 말했다.공정식 인덕대학교 창업지원단장은 “2011년부터 11년 연속 ‘초기창업패키지’에 선정된 만큼, 향후에도..."
"권영진 시장 '위대한 시민 선택 다시 받고 싶다'","http://www.fnnews.com/news/202112271136515407","파이낸셜뉴스언론사 선정","'코로나19' 방역에 헌신적으로 동참하고 있는 시민들의 소비촉진을 위해 1181억원을 지원한다. 이외 자금난을 겪고 있는 소상공인 및 기업의 금융지원 등 경영안정망 강화를 위해 2조3130억원을 준비했다. 권 시장은 "2022년은 제20대 대통령선거와 제8회 지방선거가 연이어 치러지면서 커다란 정치적 변화가..."
"'비호감 대선' 급부상 선수교체 시나리오","https://www.ilyosisa.co.kr/news/article.html?no=232761","일요시사","“후보도 반품이 되나요?” 소비자는 구매한 물품에 몰랐던 하자를 발견한다면, 판매자에게 당당히 반품을 요구할 수 있다. 투표의 경우는 어떨까.... 제 20대 대통령선거 최종 후보 등록은 내년 2월13일, 14일 이틀에 걸쳐 진행된다. 대통령선거에 나가려면 적어도 14일 오후 6시까지는 후보 등록을 마쳐야 한다...."
"2021년 국제사법 전면 개정을 환영하며","https://www.lawtimes.co.kr/Legal-Opinion/Legal-Opinion-View?serial=175281","법률신문","당시 20대 국회에 제출하였으나 폐기되었다가 2020년 8월 7일 21대 국회에 재제출하여 통과시키고, 2022년 6월 그 시행을 앞두게 되었다. Ⅱ. 개정... 이점에 있어서는 개정법도 구법을 그대로 답습하여 근로자와 소비자에 관한 특칙만 두고 있을 뿐 그 외 하수급인, 가맹점주, 대리점, 영세상인 등 사회적 약자..."
"올해 전기차 렌트 추세는 'MZ세대·코나EV'","https://zdnet.co.kr/view/?no=20211227110943","지디넷코리아","(사진=카모아) 전기차를 가장 많이 빌린 연령은 ▲30대(44%) ▲20대(24%) ▲40대(21%) ▲50대(9%) ▲60대 이상(2%) 순이다. 카모아는 렌트를 통한 전기차 경험... 박영욱 카모아 최고제품책임자(CPO)는 “빠르게 증가하는 소비자들의 전기차 렌트 수요에 대응하고 지속가능한 모빌리티를 서비스를 제공하기 위해..."
"인덕대, 2021 생애최초 청년창업 지원사업 성과발표회 성료","http://it.chosun.com/site/data/html_dir/2021/12/27/2021122700783.html","IT조선","중소벤처기업부 주최로 올해 처음 시행된 ‘2021년 생애최초 청년창업 지원사업’은 창업·사회경험이 부족한 20대 청년을 대상으로 유망 창업인재... 맺고 소비자에게 판매될 수 있었다"고 알렸다. 공정식 인덕대학교 창업지원단장은 "본교는 2011년부터 11년 연속 전문대 유일 ‘초기창업패키지(구...."
"'전문매장'이 대세… 대형마트 '선택과 집중' 통했다","https://www.jnilbo.com/view/media/view?code=2021122709041635013","전남일보","인테리어, 침구·침장, 키친, 조명·공구 등 상품 속성에 따라 나뉘어 있었던 리빙 매장도 'at HOME' 유치 이후 소비자들이 각 공간에 맞는 상품을 한눈에... 지난해 리뉴얼 오픈한 광주점의 20대 고객 구성비는 11.2%로 전사평균인 6.3%와 비교해 2배가량 증가했으며 30대 고객구성비 26.4%로 증가했다.지난해에만 12개..."
"올해 렌트카 시장 최고 인기 전기차는 ‘코나EV’","http://news.heraldcorp.com/view.php?ud=20211227000178","헤럴드경제","전기차를 가장 많이 빌린 연령은 30대(44%), 20대(24%)가 절반 이상을 차지했다. 이어 40대(21%), 50대(9%), 60대 이상(2%) 순이었다. 지역별 대여 수는 국내... 증가하는 소비자들의 전기차 렌트 수요에 대응하고 지속가능한 모빌리티를 서비스를 제공하기 위해 국내 전역으로 전기차 수를 계속해서 늘려 갈..."
"2021년 전기차 렌트 트렌드 발표…인기차 1위는?","http://www.thedrive.co.kr/news/newsview.php?ncode=1065573002044510","더드라이브","전기차를 가장 많이 빌린 연령은 30대(44%), 20대(24%), 40대(21%), 50대(9%), 60대 이상(2%) 순이었다. 카모아는 30대 비율이 가장 높은 이유를 ‘가치 소비를 지향하면서도 운전에 익숙한 세대이기 때문’으로 보았다. 렌트를 통한 전기차 경험 창출과 더불어 탄소배출 감소라는 가치소비, 낮은 주행 비용에 대한..."
"[올해의 인물-MZ세대] "90년대생이 공정에 더 예민하고 개인주의라는 건...","http://www.sisajournal.com/news/articleView.html?idxno=230134","시사저널언론사 선정","그저 "정치를 엔터테인먼트로 소비"하고, "인생은 한강물 아니면 한강뷰"라고 여기며 "공정 등의 가치에 이념보다 감정으로 먼저 반응"하는 세대가 사회... "어떤 시대든 20대의 등장엔 관심이 많았다. 386(현재 586)부터 세기말 X세대, 그리고 지금의 MZ세대까지. 그런데 한 10여 년 정도 잠잠하다가 왜 최근 갑자기..."
"올해 전기차 렌트 수요, MZ세대가 이끌었다","http://www.digitaltoday.co.kr/news/articleView.html?idxno=429788","디지털투데이","[자료: 카모아] 올해 전기차 렌트 수요를 이끈 연령은 30대(44%)가 가장 높았고, 이어 20대(24%), 40대(21%), 50대(9%), 60대 이상(2%) 순이었다. 운전에... 카모아 박영욱 CPO는 "MZ세대가 렌터카를 통해 다양한 전기차를 미리 경험하고 향후 구매결정에 참고하는 경우도 많다"며,""빠르게 증가하는 소비자들의..."
"트렌드 민감 30대, 전기렌터카 이용 1위","http://www.newsis.com/view/?id=NISX20211227_0001702390&cID=13001&pID=13000","뉴시스","전기차를 가장 많이 빌린 연령은 30대(44%), 20대(24%), 40대(21%), 50대(9%), 60대 이상(2%) 순이었다. 30대가 전체 수요의 절반 가량을 차지한 배경은 가치 소비를 지향하면서도 운전에 익숙한 세대이기 때문인 것으로 분석됐다. 렌트를 통한 전기차 경험 창출과 더불어 탄소배출 감소라는 가치소비, 낮은 주행..."
"카모아, 2021년 전기차 렌트 트렌드 발표","http://kbench.com/?q=node/228461","케이벤치","전기차를 가장 많이 빌린 연령은 30대(44%), 20대(24%), 40대(21%), 50대(9%), 60대 이상(2%) 순이었다. 카모아는 30대 비율이 가장 높은 이유를 가치 소비를 지향하면서도 운전에 익숙한 세대이기 때문으로 보았다. 렌트를 통한 전기차 경험 창출과 더불어 탄소배출 감소라는 가치소비, 낮은 주행 비용에 대한..."
"카모아, 2021년 전기차 렌트 트렌드 발표 “MZ세대 위주, 코나EV 가장 많...","https://platum.kr/archives/177843","플래텀","전기차를 가장 많이 빌린 연령은 30대(44%), 20대(24%), 40대(21%), 50대(9%), 60대 이상(2%) 순이었다. 카모아는 30대 비율이 가장 높은 이유를 ‘가치 소비를 지향하면서도 운전에 익숙한 세대이기 때문’으로 보았다. 렌트를 통한 전기차 경험 창출과 더불어 탄소배출 감소라는 가치소비, 낮은 주행 비용에 대한..."
"주간 증시 일정 체크 포인트...10월 주택가격지수","https://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202112270010&t=NNv","한국경제TV","미국은 나라가 매우 넓고 인구가 골고루 분포해있기 때문에 10대 도시와 20대 도시를 나누고, 전국지수도 따로 산출합니다. 보통 한국에 보도될 때에는... 주택가격이 올라가면 주택담보대출이 높아져 소비의 증가로 연결되기 때문에 경제에 영향을 미칩니다. 또 미국 부동산 시장을 바탕으로 우리나라..."
"“차기 대통령, 반기업정서 해소해달라”","http://moneys.mt.co.kr/news/mwView.php?no=2021122416378056244","머니S언론사 선정","각종 플랫폼의 증가와 기술의 발달, 언택트 소비·투자의 확산으로 ‘코로나 세대’는 실용주의나 재테크를 중시하는 성향이 전 세계적으로 나타나고 있다. 대내적으로는 20대 대통령선거가 치러져 국제적 위상이 높아진 대한민국의 새로운 전환점을 예고하고 있다. 머니S는 ‘흑호의 해’ 임인년 새해를..."
"[스타트업人] "지역 맛집음식을 HMR로... 함께 크는 착한자본가가 꿈"","http://www.meconomynews.com/news/articleView.html?idxno=61559","시장경제신문","스위스와 미국에서 경영학으로 학사학위를 받았고, 호주에서 개발경제학으로 석사학위를 받는 등 20대 대부분을 외국에서 보냈다. 특히 스위스 정부가... 저희는 전 세계 사람들이 일상적으로 사용하는 생활용품과 식품을 시장의 트렌드에 맞게 개발해 소비자들에게 제공하는 비즈니스를 하고 있습니다...."
"“이미지 정치는 이제 그만”… Z세대가 바라는 대통령은?","http://moneys.mt.co.kr/news/mwView.php?no=2021122417248031637","머니S언론사 선정","각종 플랫폼의 증가와 기술의 발달, 언택트 소비·투자의 확산으로 ‘코로나 세대’는 실용주의나 재테크를 중시하는 성향이 전 세계적으로 나타나고 있다. 대내적으로는 20대 대통령선거가 치러져 국제적 위상이 높아진 대한민국의 새로운 전환점을 예고하고 있다. 머니S는 ‘흑호의 해’ 임인년 새해를..."
"탈이념적 Z세대·실용주의 기업인 “우린 이런 대통령을 원한다”","http://moneys.mt.co.kr/news/mwView.php?no=2021122516578059968","머니S언론사 선정","각종 플랫폼의 증가와 기술의 발달, 언택트 소비·투자의 확산으로 ‘코로나 세대’는 실용주의나 재테크를 중시하는 성향이 전 세계적으로 나타나고 있다. 대내적으로는 20대 대통령선거가 치러져 국제적 위상이 높아진 대한민국의 새로운 전환점을 예고하고 있다. 머니S는 ‘흑호의 해’ 임인년 새해를..."
"현대 펠리세이드 가격에 탈 수 있는 중고 BMW X4 m 현실 체험기","https://www.chosun.com/economy/2021/12/27/6QHGKBNJPJBBZKJTOZIRUW56XE/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news","조선일보","자동차 소비의 진입 장벽이 낮아진거죠. ‘카츄라이더’의 20대 사회초년생 인턴 기자가 중고차 구독업체 더트라이브의 자동차 구독 서비스를 시범 이용해봤습니다. 이번에 시승한 차량은 ‘BMW X4 m40d’입니다. 칠흑같이 어두운 ‘블랙 사파이어 메탈릭’ 색상으로, 사륜구동의 2019년식이죠. X4는 수입..."
"호랑이해, 전기차야말로 ‘기호지세’","https://www.hani.co.kr/arti/economy/car/1024873.html","한겨레","올해 국내에서 팔린 전기 승용차는 전체 승용차 20대 중 1대꼴로, 지난해보다 그 비중이 2배 넘게 늘었다. 내년엔 이 속도가 더 빨라질 전망이다. 정부가... 베엠베코리아 관계자는 “전기차 보급 확대에 발맞춰 럭셔리 전기차를 선호하는 소비자를 타깃으로 한 차량”이라고 말했다. 국내 수입차 판매량 1..."
"[살며 사랑하며] 유행 타는 가치관","http://news.kmib.co.kr/article/view.asp?arcid=0924224584&code=11171315&cp=nv","국민일보","하지만 젊은 세대는 보통 이전 세대의 유행을 구식이라 여겨 피하고, 브랜드들은 이미 단골이 된 소비자 취향을 맞춰가면서 같이 나이 든다는 얘기다. 주변에 머리부터 발끝까지 20대 때 스타일을 중년이 한참 지나서까지 거의 그대로 유지하는 사람들이 있다. 확고한 취향일 수도 있지만 젊을 때 유행이 계속 좋게..."
"[ 빨라지는 대선시계, 울산 여야정당 청년들에게 듣는다]최대쟁점 '부동...","http://www.ksilbo.co.kr/news/articleView.html?idxno=922355","경상일보","내년 20대 대통령선거 시계가 갈수록 빨라지고 있다. 울산지역 여야 각 정당도 선거대책위원회 등을 꾸리며 맞춤식 울산시민과 유권자 공략에 박차를 가할... 비전''울산의 소비와 문화·교통 집중 포괄하는 태화강역 복합환승센터 구축' 등을 제시했다. 또 청년층을 투표장으로 이끌어 내기 위한 방안으로는..."
"[2021 디지털혁신 주도 CEO] 진옥동 신한은행장, 디지털뱅킹 경쟁력 제고...","http://www.fntimes.com/html/view.php?ud=202112251846252406dd55077bc2_18","한국금융신문","금융 소비자 권리를 보호하는 ‘AI 활용 완전판매 프로세스’도 도입했다. 최근 은행권 화두인 메타버스 사업에 있어서도 스테이블코인 발행을 추진을... 젊은 층 공략을 위해 20대 전용 플랫폼 ‘헤이영’에도 심혈을 기울였다. 지난 8월 숙명여자대학교와 ‘헤이영 스마트 캠퍼스’ 플랫폼 구축을 위한..."
"이재명·윤석열도 '기후대선' 동참해야","http://www.danbinews.com/news/articleView.html?idxno=15250","단비뉴스","" 지난 7월 녹색당의 '간판'으로 선출된 김예원(31) 공동대표가 20대 대선을 앞두고 이렇게 역설했다. 녹색당은 2011년 일본 후쿠시마 원자력발전소 폭발... 액화천연가스에도 관세, 개별소비세, 수입부과금, 부가가치세, 안전관리부담금 등 여러 세목이 붙는다. 반면 우라늄엔 이런 국세가 붙지 않고 지방세인..."
"2021년 가장 많이 본 온라인 예능은? '사랑의 콜센타'","http://woman.chosun.com/news/articleView.html?idxno=92972","여성조선","연령별 등산 운동 비율은 10대 14%, 20대 28%, 30대 31%, 40대 35%, 50∼70대 38%로 나타났습니다. 반면 뛰기 운동 비율은 10대 19%, 20대 15%, 30대 9%, 40대 6%, 50대 5... (조선일보) --> 뭐라도 뜬다 싶으면 수 시간 줄서기를 마다하지 않는 우리 소비자들답습니다. 개인적으로는 줄 서서 먹는 걸 썩 좋아하지 않습니다만, 그..."
"20대 대선! "글로벌 공급망 탄력적 대처전략"(제30회)","http://www.newsfreezone.co.kr/news/articleView.html?idxno=353799","뉴스프리존","2년여에 걸쳐 억눌려온 다양한 소비욕구들이 폭발적으로 늘어나면서 글로벌 수급 불균형을 더욱 심화시키고 있다. 폭발적 수요에 따른 반도체 공급... 생산되어 소비자에게까지 제때 원하는 만큼 공급이 되는지 제품 생산의 전체적 흐름에 초점이 맞춰진다. 글로벌 불확실성과 비즈니스 복잡성이..."
"배달노동자 47% “사고 경험”…‘재촉’ 때문에 위험 운전 많아","https://www.khan.co.kr/national/labor/article/202112262050015","경향신문","사고 발생 원인은 본인 또는 상대방의 교통법규 위반이 가장 많았는데, 업체나 소비자로부터 ‘배달 재촉’을 경험한 이들의 사고 발생 비율이 특히... 연령별로는 30대가 34.9%(1963명)로 가장 많았고, 이어 40대가 34.1%, 20대가 19.9%였다. 배달 플랫폼 일을 전업으로 하는 이들이 68%(3843명)였고, 나머지는..."
"[온누리]`굿바이 딜레마’","http://sjbnews.com/news/news.php?number=732389","새전북신문","천문학적인 돈으로 소비 지원금을 풀면 경제활력이 돌지만 그렇게 하다 보니 바이러스가 더 확산됐다. 사회적 거리 두기를 강화하니 확진자는 줄었지만... 여야가 대선후보를 뽑았고 제20대 대통령을 뽑는 대선일(2022.3.29.)이 90여 일밖에 안 남았으나 그들 한몸에 선과 악, 죄와 벌이 공존해 차선, 차악을 구별하기..."
"#운동하는여자 인스타 어김없이 등장하는 이것…올해 매출 2배 늘었다","http://news.mk.co.kr/newsRead.php?no=1207269&year=2021","매일경제언론사 선정","아몬드 브리즈의 활발한 마케팅도 인지도 제고에 한몫했다. 류 대표는 "핵심 소비층은 식단 관리에 큰 관심을 보이고 영양 성분을 꼼꼼히 따져보는 2030 여성이지만 이를 20대부터 40대 후반의 남녀로 확장하기 위해 다양한 마케팅 활동을 펼치고 있다"고 말했다."
"떡볶이 먹을 때도 와인 한 잔…1조원 시장 바라보는 ‘와인민국’","https://www.chosun.com/economy/market_trend/2021/12/26/U2X54OEOENC4ZAINPJ5UX4ZSHA/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news","조선일보","족발집에서 20대 커플은 소주 대신 와인을 주문했다. 이곳은 족발 한 접시에 2만~3만원씩 받고 파는 식당이다. 레드 와인 한 잔엔 3900원을 받는다. 이곳... 롯데마트 강혜원 상무는 “최근 우리나라 소비자가 가장 관심을 갖는 술이 와인이라고 보고, 국내 최대 와인 전문점을 기획했다”고 말했다. 관세청에..."
"후드티에 '예일대' 로고···한국서 100억어치 팔렸다","https://www.sedaily.com/NewsView/22VFZG5FCA","서울경제언론사 선정","익숙한 예일대 로고와 스트리트 패션이 만나자 10~20대들에게 선풍적인 인기를 끌며 ‘예일’은 론칭 1년 만에 연매출 100억 원을 넘어섰다. 내년에는... 내년에는 백화점 단일 매장을 낼 계획이다. 노 대표는 "패션 회사를 넘어 소비자들에게 정보를 전달하는 큐레이션 기업으로 성장하는 것이 목표"라고 말했다."
"연금보험 잠재 수요자 '2030'...생보업계 돌파구?","http://www.babytimes.co.kr/news/articleView.html?idxno=53933","베이비타임즈","특히 20대와 30대 가구는 세제 혜택 확대 시 가입 긍정 의향이 40%를 웃돌았다. 생명보험협회(회장 정희수)는 지난 9월 1일부터 11월 2일까지 전국... 업계에서는 이번 조사를 바탕으로 소비자 특성을 고려한 상품개발과 판매 전략을 수립해야 한다는 의견이 나온다. 변화하는 환경 요인과 소비자 수요에..."
""얼어죽어도 코트 찾는다"-16도 한파에 100만원 '코트+패딩' 불티","http://news.mt.co.kr/mtview.php?no=2021122610301579650","머니투데이언론사 선정","김주호 내셔널지오그래픽 어패럴 마케팅 팀장은 "올해는 10대부터 20대까지 학생 소비자들 중심으로 타루가 숏패딩이 강세를 보이고 있고 날씨가 추워지면서 카이만 롱패딩이 잘 나가고 있다"며 "고가의 고어텍스 소재를 활용한 코트형 패딩도 잘 팔리고 있으며 날씨가 영하 15도를 넘나들면서 패딩 안에..."
"배달 노동자 47% “사고 경험”…배달 재촉 속 ‘교통법규 위반’이 원...","https://www.khan.co.kr/national/national-general/article/202112261338001","경향신문","사고 발생 원인은 본인 또는 상대방의 교통법규 위반이 가장 많았는데, 업체나 소비자로부터 ‘배달 재촉’을 경험한 이들의 사고 발생 비율이 특히... 연령별로는 30대가 34.9%(1963명)으로 가장 많았고, 이어 40대가 34.1%, 20대가 19.9%였다. 배달 플랫폼 일을 전업으로 하는 이들이 68%(3843명)였고, 나머지는..."
"김희애 앞세워 월 800억 팔았다…트렌비 "내년 1조5천억 목표"","http://www.edaily.co.kr/news/newspath.asp?newsid=01653126629282456","이데일리언론사 선정","여기에 온라인 최저가를 비교해주는 트렌봇은 고객의 합리적인 소비를 도와준다. 트렌비는 이 같은 장점을 살려 명품 업계의 아마존이 되겠다는... (사진=모바일인덱스)모바일인덱스가 이달 발표한 명품 앱 시장 분석 리포트에 따르면 트렌비는 10·20대를 제외한 모든 연령층에서 1위를 기록했다. MAU..."
